"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"73",117,"Cochrane",2010,81,"Cochrane","Town of Cochrane","P.O. Box 700","P0L1C0","Cochrane","178 4th Avenue","www.olsn.ca/cochrane/","Public or Union Library",5487,2492,0,0,"01/01/2010","12/31/2010","OLS-N",1700,90370,"Surplus",12753,272505,0,38357,5717,18367,0,481,348180,0,0,0,0,0,22586,3066,217328,2962,48000,4196,664,10245,6063,0,0,16920,332030,0,166,27,0,267,52,0,32,0,0,0,0,0,0,0,0,21309,4715,0,21498,4984,0,1342,61,0,1342,61,0,110,20,0,30,0,0,0,0,0,0,0,0,18460,23,0,35,0,1,0,1,0,0,0,0,0,0,0,5,69,15,20,13,10,3,10,"Yes","JASI",1,1,42,0,0,0,0,0,0,0,0,0,"33863",447,1456,729,618,748,787,694,45,97,108,5,13,3,514,99
"74",101,"Coleman Twp",2010,90,"Coleman Twp","","R R # 1","P0J1C0","Coleman Township","937907 Marsh Bay Road","colemantownship.com","Contracting Municipality",431,347,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",1498,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",66,"Collingwood",2010,70,"Collingwood","","55 St. Marie Street","L9Y0W6","Collingwood","","http://www.collingwoodpubliclibrary.ca","Public or Union Library",17503,10013,0,0,"01/01/2010","12/31/2010","SOLS",7649,0,"Nil",32513,1293971,5000,15126,3645,49436,92117,0,1491808,34975,0,7554905,114720,7704600,75063,19220,1091203,21452,224642,6397,0,9450,7866,0,0,36510,1491803,1820233,3741,0,0,9048,0,0,43,0,0,0,0,0,0,0,0,54179,308,0,55825,310,0,6923,0,0,7176,0,0,110,0,0,45,0,0,0,0,0,0,0,0,19584,23,0,35,1,4,1,7,0,0,0,0,0,0,0,12,213,64,12,31,18,13,18,"Yes","Sirsi Dynix Horizon 7.4.2 Ja-De 2010  Symphony 3.3.1.0 de 2010",1,1,64,0,0,0,0,0,0,0,0,0,"240799",401,8381,2867,1489,3519,3180,4226,686,243,119,129,483,70,5207,1358
"76",46,"Conmee",2010,89,"Conmee","","R.R. #1 19 Holland Road West","P0T1W0","Kakabeka Falls","","","Public or Union Library",689,292,0,0,"01/01/2010","12/31/2010","OLS-N",58,0,"Nil",1225,0,0,12045,0,0,0,10213,23483,0,0,0,0,0,9825,0,3506,0,0,0,0,5156,0,0,0,0,18487,4268,50,0,0,197,0,0,32,0,0,0,0,0,0,0,0,5374,81,12,5374,81,12,147,0,0,147,0,0,7,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,5,8,3,3,0,3,"Yes","JASI",1,1,12,0,0,0,0,0,0,1,38,0,"893",18,226,0,0,0,0,24,31,5,0,4,11,7,14,0
"77",47,"Cornwall",2010,71,"Cornwall","","P.O. Box 939","K6H5V1","Cornwall","45 Second Street East","www.library.cornwall.on.ca","Public or Union Library",45965,21025,0,0,"01/01/2010","12/31/2010","SOLS",10372,0,"Nil",92828,1740404,0,10751,43940,75276,356,1484,1965039,0,0,0,0,0,149601,36979,1327914,9502,223291,7251,2288,31768,22604,0,0,126983,1938181,0,1266,436,2,5002,1473,5,35,0,0,0,0,0,0,0,0,61894,24471,1362,92528,34427,1614,7034,1701,389,8607,2131,443,162,36,1,27,1,0,0,0,0,0,0,0,18460,257,0,35,1,2,4,17,0,0,0,1,18,0,0,7,60,3,3,32,19,30,0,"Yes","Polaris",1,1,65,0,0,0,0,0,0,0,0,0,"277877",859,13393,1706,2006,1814,4261,5456,3157,771,1505,67,545,0,5009,2032
"78",276,"County of Prince Edward, The Corporation of the",2010,68,"County of Prince Edward, The Corporation of the","County of Prince Edward","208 Main Street","K0K2T0","Picton","","www.peclibrary.org","Public or Union Library",21486,12658,0,0,"01/01/2010","12/31/2010","SOLS",8234,-16520,"Deficit",78243,827704,0,30733,62703,12402,0,0,1011785,0,0,5342,0,5342,63904,20301,690680,2038,102722,16972,0,7102,0,0,0,0,903719,62221,796,1,0,1316,1,0,0,0,0,5,0,0,6,0,0,48555,105,0,63898,111,0,3,0,0,7,0,0,131,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,4,7,0,0,0,0,0,1,10,7,67,8,44,51,51,51,51,"Yes","Sirsi Symphony",1,1,40,5,94,0,0,0,0,0,0,0,"215444",524,10474,4153,3403,4692,5497,3816,308,255,281,676,135,16,2215,1531
"79",119,"Cramahe Twp",2010,61,"Cramahe Twp","Cramahe, Township of","Box 190","K0K1S0","Colborne","6 King St., Colborne, ON","www.visitcramahe.ca","Public or Union Library",5375,2126,0,0,"01/01/2010","12/31/2010","SOLS",1610,-8803,"Deficit",12669,132616,0,17580,353,3636,17979,2245,187078,0,0,0,0,0,31199,6046,100522,483,20632,4256,1891,14956,0,0,0,8914,188899,0,30,0,0,171,0,0,32,0,0,0,0,0,0,0,0,17268,0,0,18301,0,0,1213,0,0,1282,0,0,33,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,1,28,6,68.5,8,8,10,7,8,0,"Yes","Mandarin M3",1,1,29,1,12,0,0,0,0,0,0,0,"51140",4,1031,1290,708,1513,1404,1008,312,99,21,12,33,0,419,0
"80",402,"Curve Lake FN",2010,66,"Curve Lake FN","","22 Winookeeda St.","K0L1R0","Curve Lake,ON","","http://clfnpubliclibrary.webs.com","First Nations Library",763,0,0,0,"04/01/2010","03/31/2011","SOLS",354,-19685,"Deficit",2312,0,0,45406,250,6680,0,1939,56587,0,0,0,0,0,4578,1251,16344,819,1585,939,1480,6097,0,0,0,10562,43655,0,157,0,7,189,0,7,32,0,0,0,0,0,0,0,0,2075,0,0,2210,0,0,134,0,0,134,0,0,14,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,4,4,4,4,"Yes","JASI",1,1,25,0,0,0,0,0,0,0,0,0,"894",23,363,0,0,0,0,21,10,32,4,29,17,2,61,2
"81",483,"Dawson LSB",2010,87,"Dawson LSB","","P.O. Box 275","P0P1R0","Meldrum Bay","45 Front street","","Contracting LSB",28,0,0,0,"04/01/2010","03/31/2011","",0,0,"Nil",274,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",130,"Dawson Twp",2010,87,"Dawson Twp","Township of Dawson","P.O. Box 427","P0W1L0","Rainy River","211 4th Street","","Contracting Municipality",500,318,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",1644,1856,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",51,"Deep River",2010,69,"Deep River","","P.O. Box 278","K0J1P0","Deep River","55 Ridge Road","www.deepriverlibrary.ca","Public or Union Library",4550,1943,0,0,"01/01/2010","12/31/2010","SOLS",3164,0,"Nil",9581,316486,0,13700,17979,15428,0,0,373174,0,0,0,0,0,62254,0,244310,450,58840,2600,1200,3520,0,0,0,0,373174,0,1143,0,0,1365,0,0,32,0,0,0,0,0,0,0,0,51246,1036,165,52389,1036,165,0,0,0,0,0,0,97,5,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,1,0,0,0,0,0,0,0,0,0,0,9,114,98,96,10,6,4,6,"Yes","Mandarin M3",1,1,45,0,0,0,0,0,0,0,0,0,"66353",58,2876,923,698,881,655,1276,215,233,83,62,239,0,1052,1126
"84",431,"Delaware FN",2010,27,"Delaware FN","","R.R. #3","N0P2K0","Thamesville","Center Rd.","","First Nations Library",236,0,0,0,"04/01/2010","03/31/2011","SOLS",374,0,"Nil",1412,5649,0,27339,0,0,0,2178,36578,0,0,0,0,0,5865,0,13515,738,747,79,2178,8882,0,0,0,4574,36578,0,6,0,2,29,0,3,32,0,0,19,0,3,30,0,3,1870,4,14,1870,4,14,1,0,1,1,0,9,3,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,1,5,8,6,0,6,"No","",0,1,20,0,0,0,0,0,0,0,0,0,"342",1,16,4,3,4,3,11,5,19,0,0,12,4,36,0
"85",323,"Deseronto",2010,51,"Deseronto","","P.O. Box 302","K0K1X0","Deseronto","358 Main Street  P.O. Box 302","www.deserontopubliclibrary.ca","Public or Union Library",1824,758,0,0,"01/01/2010","12/31/2010","SOLS",1056,6291,"Surplus",3496,100000,0,7489,5047,8488,0,2832,127352,0,0,0,0,0,7373,0,74611,1704,15393,1180,1307,4500,0,0,0,23809,129877,0,269,0,0,301,0,0,31,0,0,0,0,0,0,0,0,24256,0,0,25469,0,0,31,0,0,31,0,0,28,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,0,0,4,96,10,36,16,16,16,16,"Yes","mandarin",1,1,24,0,0,0,0,0,0,0,0,0,"14302",18,1834,543,169,299,169,395,75,83,0,7,22,0,197,0
"86",403,"Dokis FN",2010,86,"Dokis FN","","Box 3, Dokis Reserve","P0M2K0","Via Monetville","930 Main Road","www.dokisfirstnation.com","First Nations Library",170,0,0,0,"04/01/2010","03/31/2011","OLS-N",0,3202,"Surplus",1302,15000,0,17500,0,0,0,0,33802,0,0,0,0,0,2763,1723,20784,1808,1868,2961,0,0,0,0,0,0,31907,0,42,0,0,128,0,0,0,0,0,22,0,0,22,0,0,2545,0,0,2545,0,0,6,0,0,6,0,0,26,0,0,0,0,0,6,0,0,6,0,0,0,0,0,40,0,0,0,1,1,0,0,0,0,0,0,1,40,1,6,6,6,6,6,"Yes","process of Jasi",1,1,40,0,0,0,0,0,0,0,0,0,"654",3,32,187,0,184,0,23,47,16,16,16,10,10,24,24
"87",50,"Dorion Twp",2010,89,"Dorion Twp","","170 Dorion Loop Road","P0T1K0","Dorion","","www.dorionpubliclibrary.ca","Public or Union Library",291,188,389,0,"01/01/2010","12/31/2010","OLS-N",200,29275,"Surplus",1013,12435,497,18528,200,165,0,0,32838,0,0,0,0,0,3600,0,21762,64,1200,960,876,2400,0,0,0,2138,33000,0,90,0,0,200,0,0,2,0,0,6,0,0,8,0,0,10000,200,0,10200,200,0,200,0,0,200,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,12,2,2,0,0,4,4,0,4,"Yes","JASI",1,1,20,0,0,0,0,0,0,0,0,0,"5807",16,325,114,120,120,114,112,20,20,10,10,10,0,70,0
"88",136,"Douro-Dummer Twp",2010,66,"Douro-Dummer Twp","Township of Douro-Dummer","Douro-Dummer Public Library,  P.O. Box 23","K0L1S0","Douro","435 4th Line Douro","http://www.dourodummer.on.ca/library/","Public or Union Library",6954,3461,0,0,"01/01/2010","12/31/2010","SOLS",310,0,"Nil",14307,38867,0,10542,250,1261,4423,12820,82470,0,0,0,0,0,13432,0,41773,2797,10342,545,844,2507,5850,0,2068,0,80158,0,36,0,0,76,0,0,32,0,0,7,0,0,7,0,0,14526,6,0,14543,6,0,372,0,0,372,0,0,39,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,0,0,0,0,5,48,25,40,7,7,7,7,"Yes","ResourceMate",1,1,21,0,0,0,0,0,0,0,0,0,"8815",130,1019,0,0,0,0,240,18,33,0,1,30,5,98,468
"89",138,"Dryden",2010,82,"Dryden","City of Dryden","36 Van Horne Avenue","P8N2A7","Dryden","","www.dryden.ca","Public or Union Library",8195,3555,0,0,"01/01/2010","12/31/2010","OLS-N",4293,-2034,"Deficit",16824,376678,0,0,0,18039,0,0,411541,0,0,0,0,0,74809,0,267812,9562,58917,2210,0,0,0,0,0,0,413310,413310,112,0,0,120,0,0,32,0,0,1867,15,27,3918,15,27,34473,22,0,35098,22,0,0,0,0,0,0,0,93,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,32.5,0,1,0,2,0,0,0,1,27,0,0,4,12,8,5,11,11,11,6,"Yes","Sirsi Dynix Workflows",1,1,57,0,0,0,0,0,0,0,0,0,"110900",156,5460,1375,1033,1439,1052,2338,421,1321,0,112,113,147,3377,328
"90",427,"Dubreuilville Twp",2010,80,"Dubreuilville Twp","","C.P. 39","P0S1B0","Dubreuilville","120, rue Magpie","www.dubreuilville.ca","Public or Union Library",773,314,0,0,"01/01/2010","12/31/2010","OLS-N",231,3418,"Surplus",1913,8178,0,13100,100,1949,8730,0,33970,0,0,0,0,0,13006,614,13750,755,722,220,0,0,0,0,0,0,29067,0,0,10,0,0,10,0,32,0,0,0,0,0,0,0,0,1224,3141,0,1224,3141,0,0,0,0,0,0,0,150,177,0,27,0,0,0,0,0,0,0,0,18460,23,0,37.5,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,8,8,8,8,"Yes","SirsiDynix Symphony Workflows",1,1,38,0,0,0,0,0,0,0,0,0,"6141",1,50,0,0,0,0,167,7,41,0,41,10,0,72,0
"91",144,"Ear Falls Twp",2010,82,"Ear Falls Twp","","P.O. Box 369","P0V1T0","Ear Falls","50 Balsam Avenue","www.olsn.ca/earfallspl","Public or Union Library",893,580,0,0,"01/01/2010","12/31/2010","OLS-N",299,0,"Nil",4302,93619,0,17565,28,3326,0,850,119690,0,0,0,0,0,11276,0,60510,28,25737,1129,830,5593,1308,0,0,13279,119690,0,53,0,0,140,0,0,32,0,0,0,0,0,0,0,0,14414,0,0,14414,0,0,0,0,0,0,0,0,18,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,8,5,5,8,"Yes","JASI",0,1,30,0,0,0,0,0,0,0,0,0,"7020",137,169,98,149,109,319,137,11,49,20,0,6,1,110,11
"92",145,"East Ferris Twp",2010,85,"East Ferris Twp","","PO Box 160","P0H1B0","Astorville","1257 Village Road","www.eastferrispubliclibrary.ca","Public or Union Library",1946,4431,0,0,"01/01/2010","12/31/2010","OLS-N",1133,505,"Surplus",8531,64180,0,3915,3445,1788,0,0,81859,0,0,0,0,0,13490,1101,47540,2433,8247,1050,0,0,0,0,0,11220,85081,0,76,20,0,186,145,0,32,0,0,1150,8,0,1150,8,0,12730,2852,0,12730,2852,0,0,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,2,52,0,0,0,0,1,4,2,6,9,9,1,9,"Yes","ResourceMate",1,1,31,0,0,0,0,0,0,0,0,0,"16730",46,599,325,0,369,0,300,60,111,0,3,33,0,162,102
"93",146,"East Garafraxa Twp",2010,43,"East Garafraxa Twp","","R.R.#3","L0N1N0","Orton","","www.amaranth-eastgary.ca","Contracting Municipality",2297,919,0,0,"01/01/2010","12/31/2010","",0,-59400,"Deficit",3193,33741,0,0,0,0,0,0,36934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30689,6245,36934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",147,"East Gwillimbury",2010,27,"East Gwillimbury","","P.O. Box 1609,  19513 Yonge Street","L9N1P2","Holland Landing","","www.egpl.ca","Public or Union Library",24000,8445,0,0,"01/01/2010","12/31/2010","SOLS",16632,0,"Nil",25967,950470,0,6410,20771,32636,0,0,1036254,0,0,14900,0,14900,73608,31404,708186,6525,71904,7019,2879,30953,20000,9648,0,65690,1027816,14900,370,0,0,823,0,0,37,0,0,1,0,0,1,0,0,47366,512,0,57888,626,0,5028,0,0,5522,0,0,113,0,0,32,0,0,0,0,0,0,0,0,22664,23,0,35,4,0,0,2,0,0,0,2,34,6,108.5,10,29,0,0,19,11,6,6,"Yes","Sirsi Dynix Horizon",1,1,43,1,40,0,0,0,0,0,0,0,"127157",356,5772,1045,1169,1086,4416,2378,493,196,1408,76,310,4,1766,846
"95",28,"East Hawkesbury Twp",2010,67,"East Hawkesbury Twp","","C.P. 340","K0B1P0","St. Eugene","5151 County Road No. 14","easthawkesbury.ca","Contracting Municipality",3289,1469,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",6017,7916,0,0,0,0,0,0,13933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13933,0,13933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",73,"East Luther Grand Valley Twp",2010,43,"East Luther Grand Valley Twp","","P.O. Box 129","L0N1G0","Grand Valley","4 Amaranth Street East","www.grandvalley.org","Public or Union Library",2403,975,4561,1804,"01/01/2010","12/31/2010","SOLS",2895,465,"Surplus",4298,110388,82611,38182,1095,14963,0,15511,267048,0,0,0,12435,12435,38904,1200,123719,10584,25989,1776,1540,16446,0,0,0,59829,279987,3808,55,0,0,261,0,0,42,0,0,1375,3,0,1375,3,0,23329,0,0,23450,62,0,0,0,0,0,0,0,60,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,1,0,0,0,0,0,0,0,1,20,4,40,2,4,10,8,8,8,"Yes","KOHA",1,1,42,0,0,0,0,0,0,0,0,0,"55889",41,1808,1261,638,1394,871,1181,115,135,117,10,35,9,517,1125
"97",467,"Edwardsburgh/Cardinal",2010,56,"Edwardsburgh/Cardinal","Township of Edwardsburgh/Cardinal Public Library","Box 130","K0E1X0","Spencerville","5 Henderson Street","library@spencervilla.ca","Public or Union Library",6689,2979,0,0,"01/01/2010","12/31/2010","SOLS",1254,0,"Nil",14447,66400,0,18000,517,1544,0,1195,102103,0,0,0,0,0,32884,632,49438,218,7359,1784,1738,2120,0,0,0,355,96528,1160,132,0,0,184,0,0,33,0,0,0,0,0,0,0,0,32193,0,0,33466,0,0,253,0,0,253,0,0,39,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,1,1,2,4,4,1,14,1,14,1,7,4,18,4,12,12,10,10,10,"Yes","athena",1,1,13.5,1,13.5,0,0,0,0,0,0,0,"31670",49,226,187,6,189,186,442,114,47,5,10,160,5,263,216
"98",151,"Elgin County",2010,44,"Elgin County","","450 Sunset Drive","N5R5V1","St. Thomas","450 Sunset Drive","www.library.elgin-county.on.ca","County, County co-operative or Regional Municipality Library",49241,18409,0,0,"01/01/2010","12/31/2010","SOLS",13716,0,"Nil",116739,2181278,0,148274,0,31969,0,0,2478260,4971,0,34560,0,39531,177648,53812,1595982,23428,354373,19843,8500,10000,0,0,0,234674,2478260,39531,456,1,0,2664,90,0,26,1,1,52,0,0,117,0,0,105419,54,68,158713,68,81,10618,14,48,13891,14,48,192,0,0,12,0,0,0,0,0,0,0,0,20522,0,0,35,3,2,3,5,0,2,44,1,19.5,8,157,24,314,1,2,43,43,43,43,"Yes","Unicorn",1,1,35,10,285.5,0,0,0,0,0,0,0,"286264",1068,15281,4454,2668,4692,5076,5835,1221,586,16368,57,205,19,3290,3305
"99",469,"Elizabethtown - Kitley",2010,56,"Elizabethtown - Kitley","","R.R. #2","K0E1A0","Addison","6544 New Dublin Road","","Public or Union Library",10201,3990,0,0,"01/01/2010","12/31/2010","SOLS",1585,0,"Nil",19452,57048,0,7932,582,0,0,2249,87263,0,0,0,0,0,16759,0,49562,37,15462,4144,0,512,0,0,0,787,87263,0,46,0,0,620,0,0,2,0,0,40,0,0,40,0,0,47665,100,0,47690,100,0,1372,0,0,1372,0,0,12,0,0,2,0,0,40,0,0,40,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,2,43,0,0,8,2,7,7,0,7,"Yes","Sagebrush",0,1,18,2,26,0,0,0,0,0,0,0,"18589",38,500,3,0,5,0,346,527,20,2,0,3,0,116,0
"100",152,"Elliot Lake",2010,80,"Elliot Lake","","151 Ontario Avenue","P5A2T2","Elliot Lake","","http://www.elliotlakelibrary.com/en/","Public or Union Library",11170,6127,0,0,"04/01/2010","03/31/2011","OLS-N",3194,0,"Nil",37522,381555,0,17782,482,29120,0,0,466461,0,0,0,0,0,47565,1775,233760,300,148869,4441,1749,3264,0,0,0,11323,453046,10589,1098,15,0,1794,95,0,32,2,0,0,0,0,0,0,0,50923,6609,0,51123,6649,0,2033,133,0,2033,133,0,45,3,0,27,0,0,0,0,0,0,0,0,18460,23,0,37.5,0,0,2,1,0,0,0,0,0,0,0,5,30,0,0,7,7,7,7,"Yes","Winnebago Spectrum",0,1,47.5,0,0,0,0,0,0,0,0,0,"82010",34,380,454,1298,470,1998,1359,599,124,19,12,32,7,2610,478
"101",98,"Emo Twp",2010,87,"Emo Twp","","P.O. Box 490","P0W1E0","Emo","JESSIE STREET","www.emo.ca/library","Public or Union Library",1120,540,650,367,"01/01/2010","12/31/2010","OLS-N",1421,2833,"Surplus",2483,35000,3715,6118,3100,14319,0,0,64735,0,0,0,0,0,6000,701,44965,0,4410,1278,1796,615,1500,0,0,1726,62991,0,17,0,0,253,0,0,32,0,0,1,0,0,31,0,0,19451,0,0,19631,0,0,1790,0,0,1840,0,0,7,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,1,0,0,0,0,0,0,1,12,1,5,1,2,4,4,4,4,"Yes","SYMPHONY",1,1,31,0,0,0,0,0,0,2,1,0,"21383",1,20,282,537,299,678,383,42,32,0,6,38,11,225,10
