"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"70",115,"Clearview Twp",2008,70,"Clearview Twp","","P.O. Box 160, 201 Huron Street","L0M1S0","Stayner","","www.clearview.library.on.ca","Public or Union Library",14800,5926,496,268,"01/01/2008","12/31/2008","SOLS",5527,-319519,"Deficit",25803,396501,4515,11150,16450,26181,350283,0,830883,497,6034,176410,0,182941,54867,13791,327804,3978,57904,4053,0,6034,0,0,0,42933,511364,182941,196,0,0,225,0,0,0,0,0,0,0,0,0,0,0,63414,285,0,63494,285,0,0,0,0,0,0,0,539,0,0,18505,0,0,0,0,0,0,0,0,17581,0,0,35,1,0,0,0,0,0,0,0,0,0,0,10,203,21,36,17,17,17,17,"Yes","SirsiDynix Horizon 7.4",1,1,44,2,58.5,0,0,0,0,0,0,0,142694,114,11091,1276,910,1458,2005,2846,59,145,29,27,163,2,1036,50
"71",102,"Cobalt",2008,90,"Cobalt","","P.O. Box 170","P0J1C0","Cobalt","30 Lang Street","cobaltlibrary.com","Public or Union Library",1208,600,513,347,"01/01/2008","12/31/2008","OLS-N",1206,1689,"Surplus",6242,37606,1498,9743,13040,972,0,883,69984,0,0,0,0,0,8230,795,32253,0,6114,2034,0,1920,0,0,0,9642,60988,0,1577,15,0,1577,15,0,0,0,0,0,0,0,0,0,0,16297,510,0,16297,510,0,0,0,0,0,0,0,102,0,0,93,11,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,7,7,0,0,"Yes","Librarysoft 7",1,1,35,0,0,0,0,0,0,0,0,0,11496,5,150,18,0,18,0,245,164,98,0,10,44,22,146,14
"72",116,"Cobourg",2008,61,"Cobourg","","200 Ontario Street","K9A5P4","Cobourg","","www.cobourg.library.on.ca","Public or Union Library",18210,7571,10972,4499,"01/01/2008","12/31/2008","SOLS",9950,27523,"Surplus",31000,556412,212180,19963,44088,64516,102666,5877,1036702,0,0,11225,0,11225,144730,3049,560742,6927,105505,7019,2642,32847,63736,0,0,66921,994118,34070,1725,6,0,3059,6,0,3,0,0,0,0,0,0,0,0,71356,964,70,77281,964,70,0,0,0,0,0,0,135,4,0,7,0,0,0,0,0,0,0,0,18498,0,0,35,1,2,0,0,0,1,14,1,24,0,0,17,267,73,38,27,21,6,6,"Yes","Horizon 7.41",1,1,55,0,0,2,15,0,0,0,0,0,239992,448,7099,1217,1874,1333,3914,4598,1108,649,634,119,276,7,3028,622
"73",117,"Cochrane",2008,81,"Cochrane","Town of Cochrane","P.O. Box 700","P0L1C0","Cochrane","178 4th Avenue","www.olsn.ca/cochrane/","Public or Union Library",5457,2592,0,0,"01/01/2008","12/31/2008","OLS-N",1710,78922,"Surplus",12753,262285,0,8075,4649,15088,7395,516,310761,0,0,0,0,0,17414,40,188151,429,36122,4021,554,14279,8173,933,0,41504,311620,0,173,27,0,262,54,0,0,0,0,0,0,0,0,0,0,19731,4524,0,19759,4589,0,16,1,0,16,1,0,77,17,0,7,0,0,0,0,0,0,0,0,18498,0,0,35,0,1,0,1,0,0,0,0,0,0,0,5,63,16,26,13,10,3,10,"Yes","Sagebrush Winnebago Spectrum",1,1,42,0,0,0,0,0,0,0,0,0,39555,171,1390,1134,553,1402,817,768,104,106,0,1,8,0,592,33
"74",101,"Coleman Twp",2008,90,"Coleman Twp","","R R # 1","P0J1C0","Coleman Township","937907 Marsh Bay Road","colemantownship.com","Contracting Municipality",531,347,0,0,"04/01/2008","03/31/2009","",0,0,"Nil",1498,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",66,"Collingwood",2008,70,"Collingwood","","55 St. Marie Street","L9Y0W6","Collingwood","","http://www.collingwoodpubliclibrary.ca","Public or Union Library",17503,9831,0,0,"01/01/2008","12/31/2008","TOR",7540,0,"Nil",32513,977423,3000,6573,5738,90994,0,98589,1214830,10000,260579,3816969,247598,4335146,82447,2500,926540,19434,59253,7836,837,3415,32318,0,0,80248,1214828,3079773,4381,0,0,12651,0,0,1,0,0,0,0,0,0,0,0,61470,333,0,63160,333,0,0,0,0,0,0,0,114,0,0,14,0,0,0,0,0,0,0,0,19275,0,0,35,1,4,0,10,0,0,0,0,0,0,0,5,58,82,36,20,6,6,0,"Yes","SirsiDynix Horizon 7.4.1",1,1,64,0,0,0,0,0,0,0,0,0,186383,376,8625,2040,975,2274,2615,3752,388,207,161,17,231,67,2239,895
"76",46,"Conmee",2008,89,"Conmee","","R.R. #1 19 Holland Road West","P0T1W0","Kakabeka Falls","","","Public or Union Library",728,271,0,0,"01/01/2008","12/31/2008","OLS-N",203,0,"Nil",1225,0,0,0,0,0,4445,0,5670,0,0,0,0,0,2571,0,3099,0,0,0,0,0,0,0,0,0,5670,0,37,0,0,239,0,0,0,0,0,0,0,0,0,0,0,6218,81,90,6302,81,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1,1,0,1,"No","",0,1,5.5,0,0,0,0,0,0,1,38,0,860,23,115,0,0,0,0,19,31,4,0,0,15,2,16,0
"77",47,"Cornwall",2008,71,"Cornwall","","P.O. Box 939","K6H5V1","Cornwall","45 Second Street East","www.library.cornwall.on.ca","Public or Union Library",45965,20534,0,0,"01/01/2008","12/31/2008","SOLS",13009,0,"Nil",92828,1712105,0,3463,18348,74019,107550,0,2008313,0,0,0,0,0,175960,9613,1205264,9854,240331,5729,2291,147005,14268,0,0,130566,1940881,17430,6339,2049,10,8945,2347,10,10,0,0,0,0,0,0,0,0,94988,30549,900,100901,32738,924,94,56,0,96,56,0,149,33,1,2,1,0,0,0,0,0,0,0,18517,1,0,35,2,1,4,17,0,0,0,1,16,0,0,5,10,3,3,39,37,37,0,"Yes","Polaris",1,1,67,0,0,0,0,0,0,0,0,0,239765,689,10959,1605,2617,1695,4336,5631,2600,529,147,56,674,2,4528,1530
"78",276,"County of Prince Edward, The Corporation of the",2008,68,"County of Prince Edward, The Corporation of the","County of Prince Edward","208 Main Street","K0K2T0","Picton","","www.peclibrary.org","Public or Union Library",22494,12573,0,0,"01/01/2008","12/31/2008","SOLS",8074,73160,"Surplus",78243,686821,0,73323,20135,16938,0,0,875460,0,0,0,0,0,72749,5170,540191,1775,86699,15081,0,9766,0,0,0,53045,784476,76772,866,1,0,1542,1,0,5,0,0,7,0,0,7,0,0,50053,123,0,74809,131,0,0,0,0,0,0,0,129,0,0,10,0,0,0,0,0,0,0,0,18498,0,0,35,0,0,5,4,0,1,5,1,5,0,0,16,90,24,84,47,47,47,47,"Yes","Unicorn/Workflows",1,1,46,5,91,0,0,0,0,0,0,0,187766,264,8377,3448,3176,3722,4993,3766,62,966,6,218,77,33,2131,1688
"79",119,"Cramahe Twp",2008,61,"Cramahe Twp","Cramahe, Township of","Box 190","K0K1S0","Colborne","6 King St., Colborne, ON","www.visitcramahe.ca","Public or Union Library",5435,1978,0,0,"01/01/2008","12/31/2008","SOLS",1385,12732,"Surplus",12669,133106,0,0,2500,4277,0,9670,162222,0,0,0,0,0,29643,4085,78843,157,15559,3468,855,2813,12732,0,6150,0,154305,0,28,0,0,177,0,0,0,0,0,0,0,0,0,0,0,13244,0,0,14342,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,40,8,30,6,6,0,6,"Yes","Winnebago",0,1,26,0,0,0,0,0,0,0,0,0,36278,1,288,767,635,918,1225,697,520,66,0,0,32,0,391,0
"80",402,"Curve Lake FN",2008,66,"Curve Lake FN","","22 Winookeeda St.","K0L1R0","Curve Lake,ON","","http://clfnpubliclibrary.webs.com","First Nations Library",751,0,0,0,"04/01/2008","03/31/2009","SOLS",246,7941,"Surplus",2312,0,0,13000,0,0,0,1572,16884,0,0,0,0,0,1556,0,13394,1085,0,924,1259,0,0,0,0,1490,19708,0,140,0,4,160,0,4,0,0,0,5,0,0,5,0,0,1200,0,0,1320,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,18498,13,0,35,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,4,4,0,4,"No","",1,1,25,0,0,0,0,0,0,0,0,0,550,3,40,2,0,2,0,25,12,20,0,1250,10,0,27,0
"81",483,"Dawson LSB",2008,87,"Dawson LSB","","P.O. Box 275","P0P1R0","Meldrum Bay","45 Front street","","Contracting LSB",28,0,0,0,"04/01/2008","03/31/2009","",0,0,"Nil",274,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",130,"Dawson Twp",2008,87,"Dawson Twp","Township of Dawson","P.O. Box 427","P0W1L0","Rainy River","211 4th Street","","Contracting Municipality",513,328,0,0,"04/01/2008","03/31/2009","",0,0,"Nil",1644,1856,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",51,"Deep River",2008,69,"Deep River","","P.O. Box 278","K0J1P0","Deep River","55 Ridge Road","www.deepriverlibrary.ca","Public or Union Library",4550,1943,0,0,"04/01/2008","03/31/2009","OLS-N",2937,0,"Nil",9581,335225,0,3200,4053,22148,0,0,374207,0,0,0,0,0,80664,0,232544,437,54312,2595,1200,1455,0,0,0,0,373207,0,1182,0,0,1390,0,0,2,0,0,0,0,0,0,0,0,48544,974,231,50234,983,231,12,0,0,12,0,0,98,5,0,2,0,0,0,0,0,0,0,0,18330,0,0,35,1,0,0,0,0,0,0,0,0,2,47,8,72.5,100,82,8,4,4,1,"Yes","sagebrush winnebago",1,1,39,0,0,0,0,0,0,0,0,0,74158,48,2846,935,682,763,612,1462,263,186,53,35,246,0,986,95
"84",431,"Delaware FN",2008,27,"Delaware FN","","R.R. #3","N0P2K0","Thamesville","Center Rd.","","First Nations Library",237,0,0,0,"04/01/2008","03/31/2009","SOLS",368,0,"Nil",1412,0,0,13000,0,0,0,3630,18042,0,0,0,0,0,2535,0,14750,1932,1054,0,0,556,0,0,0,21,20848,0,6,0,2,29,0,3,0,0,0,5,0,3,6,0,3,921,2,2,921,2,2,1,0,1,1,0,9,3,0,0,2,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,1,2,8,8,0,8,"No","",0,1,20,0,0,0,0,0,0,0,0,0,30,25,339,0,4,0,6,8,3,30,2,0,6,2,30,0
"85",323,"Deseronto",2008,51,"Deseronto","","P.O. Box 302","K0K1X0","Deseronto","358 Main Street  P.O. Box 302","www.deserontopubliclibrary.ca","Public or Union Library",1824,758,0,0,"01/01/2008","12/31/2008","SOLS",1205,16023,"Surplus",3496,82406,0,5818,2247,10054,0,4484,108505,0,0,0,0,0,9027,0,60561,1003,12085,1994,1202,8105,0,0,0,13870,107847,0,211,0,0,275,0,0,0,0,0,0,0,0,0,0,0,21981,0,0,22071,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,80,10,36,16,16,1,15,"Yes","Mandarin",1,1,24,0,0,0,0,0,0,0,0,0,14449,8,566,402,160,422,160,316,46,95,0,2,20,0,253,0
"86",403,"Dokis FN",2008,86,"Dokis FN","","Box 3, Dokis Reserve","P0M2K0","Via Monetville","930 Main Road","www.dokisfirstnation.com","First Nations Library",172,0,0,0,"04/01/2008","03/31/2009","OLS-N",105,3202,"Surplus",1302,10000,0,17500,0,0,0,0,28802,0,0,0,0,0,17237,0,20785,0,9685,26719,0,0,0,0,0,0,74426,0,38,0,0,105,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,1,1,40,0,0,1,0,1,0,1,8,5,4,0,4,"Yes","Library Source",1,1,40,0,0,0,0,0,0,0,0,0,120,2,60,16,0,12,0,15,27,12,12,12,8,0,28,0
"87",50,"Dorion Twp",2008,89,"Dorion Twp","","170 Dorion Loop Road","P0T1K0","Dorion","","www.dorionpubliclibrary.ca","Public or Union Library",358,192,389,0,"01/01/2008","12/31/2008","OLS-N",225,19205,"Surplus",1013,13090,497,7212,0,5790,0,58,27660,0,0,0,0,0,3000,0,19613,58,1100,907,470,2000,0,0,0,512,27660,0,85,0,0,220,0,0,2,0,0,2,0,0,2,0,0,9500,200,0,9550,200,0,20,0,0,30,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,11,2,3,0,30,4,4,0,4,"No","",1,1,20,0,0,0,0,0,0,0,0,0,6083,16,325,247,0,260,247,115,10,25,5,0,10,0,55,0
"88",136,"Douro-Dummer Twp",2008,66,"Douro-Dummer Twp","Township of Douro-Dummer","Douro-Dummer Public Library,  P.O. Box 23","K0L1S0","Douro","435 4th Line Douro","http://www.dourodummer.on.ca/library/","Public or Union Library",6954,3461,0,0,"01/01/2008","12/31/2008","SOLS",171,0,"Nil",14307,32391,0,4334,0,1649,20716,0,73397,0,0,0,0,0,11864,0,23301,527,7493,731,739,889,3920,0,0,4416,53880,19516,15,0,0,115,0,0,0,0,0,20,0,0,20,0,0,13802,7,0,14302,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,1,12,0,0,0,0,1,7,5,12,8,8,8,8,"Yes","ResourceMate",0,1,20,0,0,0,0,0,0,0,0,0,7917,2,84,35,0,36,35,139,42,12,4,0,10,1,53,36
"89",138,"Dryden",2008,82,"Dryden","City of Dryden","36 Van Horne Avenue","P8N2A7","Dryden","","www.dryden.ca","Public or Union Library",7232,3583,0,0,"01/01/2008","12/31/2008","OLS-N",3600,22128,"Surplus",16824,359244,0,0,200,10712,0,0,386980,0,0,6000,0,6000,60097,3000,221100,3894,43249,2639,0,0,0,0,0,26099,360078,3511,541,6,0,545,10,0,2,2,0,30,10,0,30,10,0,31400,10,0,32347,10,0,17,0,0,66,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,3,7,0,0,0,0,0,0,2,10,7,1,8,8,8,8,"Yes","SirsiDynix Unicorn",1,1,57,0,0,0,0,0,0,0,0,0,113444,125,4377,845,967,1138,1147,2176,394,1333,18,1333,189,56,3198,196
"90",427,"Dubreuilville Twp",2008,80,"Dubreuilville Twp","","C.P. 39","P0S1B0","Dubreuilville","120, rue Magpie","www.dubreuilville.ca","Public or Union Library",773,310,0,0,"01/01/2008","12/31/2008","OLS-N",480,0,"Nil",1913,5396,0,13200,19,23,2436,904,23891,0,0,0,0,0,5148,0,5562,1159,0,270,0,200,10469,0,0,1065,23873,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1500,6000,0,1500,6000,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,5,5,5,5,"Yes","LexWin",1,1,38,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,0,75,10,35,0,0,8,0,40,0
"91",144,"Ear Falls Twp",2008,82,"Ear Falls Twp","","P.O. Box 369","P0V1T0","Ear Falls","50 Balsam Avenue","www.olsn.ca/earfallspl","Public or Union Library",893,580,0,0,"01/01/2008","12/31/2008","OLS-N",965,0,"Nil",4302,99027,0,4596,131,3561,5765,1702,119084,0,0,0,0,0,10718,0,60169,489,18190,1228,755,4969,8000,0,0,14566,119084,0,55,0,0,132,0,0,1,0,0,0,0,0,0,0,0,14161,0,0,14161,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,18498,0,0,35,0,0,0,1,0,0,0,0,0,0,0,1,35,0,0,6,5,1,6,"Yes","Winnebago Spectrum",0,1,30,0,0,0,0,0,0,0,0,0,8351,98,457,98,176,106,364,181,8,36,0,0,6,1,211,0
"92",145,"East Ferris Twp",2008,85,"East Ferris Twp","","PO Box 160","P0H1B0","Astorville","1257 Village Road","www.eastferrispubliclibrary.ca","Public or Union Library",4431,1946,0,0,"01/01/2008","12/31/2008","OLS-N",1503,4046,"Surplus",8531,51500,0,5743,344,717,0,0,66835,0,0,0,0,0,10019,1459,32840,1697,6997,844,0,0,0,0,0,0,53856,0,28,10,0,66,55,0,0,0,0,35,9,0,35,9,0,10520,7301,0,14289,7958,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,31,4,6,9,9,1,9,"Yes","Resource Mate",1,1,31,0,0,0,0,0,0,0,0,0,14584,52,490,399,0,412,0,270,73,90,0,10,65,0,120,0
"93",146,"East Garafraxa Twp",2008,43,"East Garafraxa Twp","","R.R.#3","L0N1N0","Orton","","www.amaranth-eastgary.ca","Contracting Municipality",2234,906,0,0,"01/01/2008","12/31/2008","",0,0,"Nil",3193,30580,0,0,0,0,0,0,33773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28763,5010,33773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",147,"East Gwillimbury",2008,27,"East Gwillimbury","","P.O. Box 1609,  19513 Yonge Street","L9N1P2","Holland Landing","","www.egpl.ca","Public or Union Library",23724,7710,0,0,"01/01/2008","12/31/2008","SOLS",15078,0,"Nil",25967,874990,0,51765,18607,29908,0,2858,1004095,0,0,50965,0,50965,70054,29288,628400,6137,71999,7644,2858,38503,20000,2928,0,126284,1004095,0,413,0,0,918,0,0,10,0,0,38,0,0,39,0,0,55975,565,0,65853,657,0,38,0,0,39,0,0,116,0,0,1,1,0,0,0,0,0,0,0,71619,1930,0,35,3,0,0,1,0,2,25.5,1,17,7,125,8,86.5,0,0,22,13,5,5,"Yes","Sirsi Dynix Horizon",1,1,43,1,38,0,0,0,0,0,0,0,104807,382,6026,794,1122,831,1674,2093,550,202,1323,15,298,1,1353,614
"95",28,"East Hawkesbury Twp",2008,67,"East Hawkesbury Twp","","C.P. 340","K0B1P0","St. Eugene","5151 County Road No. 14","easthawkesbury.ca","Contracting Municipality",3289,1476,0,0,"01/01/2008","12/31/2008","",0,0,"Nil",6017,6989,0,0,0,0,0,0,13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006,0,13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",73,"East Luther Grand Valley Twp",2008,43,"East Luther Grand Valley Twp","","P.O. Box 129","L0N1G0","Grand Valley","4 Amaranth Street East","www.grandvalley.org","Public or Union Library",2526,968,4473,1660,"01/01/2008","12/31/2008","SOLS",2474,376,"Surplus",4298,107499,76899,50789,14418,6174,0,50869,310946,0,0,0,0,0,30482,399,116731,3529,22350,1791,1500,82428,0,0,0,23021,282231,0,86,0,0,220,0,0,2,0,0,0,0,0,0,0,0,23843,0,0,23985,0,0,0,0,0,0,0,0,45,0,0,7,0,0,0,0,0,0,0,0,18498,0,0,37,0,1,0,0,0,0,0,0,0,1,20,4,32,3,7,8,6,6,6,"Yes","Winnebaga Spectrum",1,1,42,0,0,0,0,0,0,0,0,0,58904,38,1678,981,693,1030,2041,872,60,71,3762,0,33,1,507,51
"97",467,"Edwardsburgh/Cardinal",2008,56,"Edwardsburgh/Cardinal","Township of Edwardsburgh/Cardinal Public Library","Box 130","K0E1X0","Spencerville","5 Henderson Street","library@spencervilla.ca","Public or Union Library",6689,2846,0,0,"04/01/2008","03/31/2009","SOLS",1512,0,"Nil",14447,66400,0,0,0,1390,0,1029,83266,0,0,0,0,0,18804,0,46013,1334,10879,16871,1863,1593,0,0,0,0,97357,536,58,0,0,185,0,0,0,0,0,41,41,0,41,41,0,32591,18,0,32617,18,0,41,0,0,41,0,0,44,0,0,2,0,0,47,0,0,47,0,0,18498,0,0,35,1,1,0,4,6,1,14,1,14,0,0,4,18,6,14,12,10,10,10,"Yes","Athena",1,0,0,2,27,0,0,0,0,0,0,0,0,9,160,205,36,204,5,546,749,53,35,3,35,7,406,41
"98",151,"Elgin County",2008,44,"Elgin County","","450 Sunset Drive","N5R5V1","St. Thomas","450 Sunset Drive","www.library.elgin-county.on.ca","County, County co-operative or Regional Municipality Library",44975,19483,0,0,"01/01/2008","12/31/2008","SOLS",12912,0,"Nil",116739,1997275,0,73555,0,29605,0,0,2217174,0,0,0,0,0,203420,24695,1498117,23633,323839,20569,3277,0,0,0,0,119624,2217174,0,617,0,0,4036,0,0,11,0,0,60,0,0,157,0,0,120629,59,155,192700,78,155,45,0,0,79,0,0,522,0,0,18,0,0,0,0,0,0,0,0,20291,0,0,35,3,1,4,5,0,0,0,2,37.5,6,124.5,21,342,1,2,46,46,46,46,"Yes","Unicorn",1,1,35,9,273.5,2,18,0,0,2,18,0,277076,1192,14949,4346,2618,4871,3905,5180,1161,664,39,900,404,16,3186,2406
