"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"75",117,"Cochrane",2005,81,"Cochrane","Town of Cochrane","P.O. Box 700","P0L1C0","Cochrane","178 4th Avenue","www.olsn.ca/cochrane/","Public or Union Library",5457,2592,0,0,"01/01/2005","12/31/2005","OLS-N",4835,0,"Nil",12753,228373,0,4437,0,12480,0,0,258043,0,0,0,0,0,21747,0,161903,4258,37884,2995,641,20132,6644,0,0,1839,258043,0,233,0,0,233,0,0,0,0,0,0,0,0,0,0,0,21335,5400,0,21335,5400,0,0,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,0,0,0,0,0,0,6,25,72,8,10,10,0,10,"Yes","Winnebago Spectrum circ/cat.",0,1,47.5,0,0,0,0,0,0,0,0,0,38415,208,3136,1464,445,1733,646,715,155,125,0,0,50,0,722,0
"76",101,"Coleman Twp",2005,90,"Coleman Twp","","R R # 1","P0J1C0","Coleman Township","937907 Marsh Bay Road","colemantownship.com","Contracting Municipality",531,347,0,0,"01/01/2005","12/31/2005","",0,0,"Nil",1498,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",66,"Collingwood",2005,70,"Collingwood","","55 St. Marie Street","L9Y0W6","Collingwood","","http://www.collingwoodpubliclibrary.ca","Public or Union Library",15287,11174,0,0,"01/01/2005","12/31/2005","SOLS",7316,0,"Nil",32513,847851,0,5453,17665,96957,23500,0,1023939,0,0,73159,0,73159,70964,0,730130,21597,74875,6657,659,15709,46000,0,0,57346,1023937,73159,3826,0,0,11573,0,0,0,0,0,0,0,0,0,0,0,60668,0,0,70474,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4,0,8,0,0,0,0,0,0,0,7,90,50,17,12,6,6,0,"Yes","Horizon",0,1,64,0,0,0,0,0,0,0,0,0,183373,409,7452,1570,1283,1554,1986,3679,694,260,0,0,326,40,3026,279
"78",46,"Conmee",2005,89,"Conmee","","R.R. #1 19 Holland Road West","P0T1W0","Kakabeka Falls","","","Public or Union Library",689,278,0,0,"01/01/2005","12/31/2005","OLS-N",264,0,"Nil",1225,1600,0,0,0,0,0,0,2825,0,0,0,0,0,2721,0,0,0,8,0,0,0,0,0,0,0,2729,0,53,0,0,272,0,0,0,0,0,0,0,0,0,0,0,5826,65,95,5910,65,95,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,1,1,0,1,"No","",0,1,36.5,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,17,32,4,0,0,14,0,17,0
"79",401,"Constance Lake FN",2005,81,"Constance Lake FN","","2 Musko St.","P0L1B0","Constance Lake","P.O. Box 5000","","First Nations Library",0,0,0,0,"01/01/2005","12/31/2005","",0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",47,"Cornwall",2005,71,"Cornwall","","P.O. Box 939","K6H5V1","Cornwall","45 Second Street East","www.library.cornwall.on.ca","Public or Union Library",42623,20639,0,0,"01/01/2005","12/31/2005","SOLS",16390,-2456,"Deficit",92828,1667254,0,9332,24097,124473,6000,0,1923984,0,0,0,0,0,177980,18352,1091105,10832,304822,5304,549,79904,0,0,0,77850,1766698,139977,5761,1732,9,19098,3378,9,8,1,0,0,0,0,0,0,0,88338,27872,1456,96116,30636,1515,90,60,0,96,60,0,182,34,0,4,1,0,0,0,0,0,0,0,2790,100,0,35,2,1,2,20,0,0,0,0,0,0,0,7,31,0,0,36,18,36,10,"Yes","Bibliomondo/Isacsoft",0,1,65,0,0,0,0,0,0,0,0,0,275590,544,9099,1171,1438,1252,2750,5327,2674,472,71,0,343,3,5238,1513
"81",276,"County of Prince Edward, The Corporation of the",2005,68,"County of Prince Edward, The Corporation of the","County of Prince Edward","208 Main Street","K0K2T0","Picton","","www.peclibrary.org","Public or Union Library",22795,12008,0,0,"01/01/2005","12/31/2005","SOLS",8948,95461,"Surplus",78243,545750,0,66007,41386,18563,0,0,749949,0,0,0,0,0,62412,1502,421815,416,100328,16935,0,73519,0,0,0,19598,696525,124585,901,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,63315,9,0,92954,12,0,0,0,0,0,0,0,117,0,0,1,0,0,0,0,0,0,0,0,605,0,0,35,0,0,3,3,0,0,0,0,0,2,40,8,150,5,3,42,42,42,42,"Yes","Unicorn/Sirsi Workflows 2004 .245",0,1,43,5,91,0,0,0,0,0,0,0,162210,193,10051,2814,1057,2915,2684,2551,250,407,4,0,189,13,1921,847
"82",119,"Cramahe Twp",2005,61,"Cramahe Twp","Cramahe, Township of","Box 190","K0K1S0","Colborne","6 King St., Colborne, ON","www.visitcramahe.ca","Public or Union Library",5175,2460,0,0,"01/01/2005","12/31/2005","SOLS",1855,6588,"Surplus",12669,141480,0,0,0,3185,449,3192,160975,0,0,0,0,0,27711,0,68392,421,15364,3540,995,3494,0,0,0,25859,145776,0,186,1,0,336,1,0,1,0,0,7,0,0,7,0,0,15962,27,17,16253,27,18,7,0,0,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,22.78,3,36,14,3.88,7,7,0,7,"Yes","Winnebage Spectrum Suite",0,1,15,1,22,0,0,0,0,0,0,0,24771,1,84,567,4,640,63,465,105,68,0,0,28,0,248,0
"83",402,"Curve Lake FN",2005,66,"Curve Lake FN","","22 Winookeeda St.","K0L1R0","Curve Lake,ON","","http://clfnpubliclibrary.webs.com","First Nations Library",720,0,0,0,"04/01/2005","03/31/2006","SOLS",256,0,"Nil",2312,0,0,13000,115,0,0,284,15711,0,0,0,0,0,196,0,13874,403,0,1121,68,0,0,0,0,28,15690,0,1204,3,12,1304,3,12,0,0,0,10,0,0,10,0,0,1175,0,2,1300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,3,3,0,3,"No","",0,1,25,0,0,0,0,0,0,0,0,0,1800,6,85,0,0,1,0,100,35,27,0,0,70,1,121,0
"84",483,"Dawson LSB",2005,87,"Dawson LSB","","P.O. Box 275","P0P1R0","Meldrum Bay","45 Front street","","Contracting LSB",28,0,0,0,"04/01/2005","03/31/2006","",0,0,"Nil",274,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",130,"Dawson Twp",2005,87,"Dawson Twp","Township of Dawson","P.O. Box 427","P0W1L0","Rainy River","211 4th Street","","Contracting Municipality",572,312,0,0,"01/01/2005","12/31/2005","",0,0,"Nil",1644,1356,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",51,"Deep River",2005,69,"Deep River","","P.O. Box 278","K0J1P0","Deep River","55 Ridge Road","www.deepriverlibrary.ca","Public or Union Library",4072,1924,0,0,"04/01/2005","03/31/2006","SOLS",2630,0,"Nil",9581,241263,0,9700,500,23500,0,0,284544,0,0,0,0,0,49266,700,174370,450,6107,2500,0,6100,0,0,0,0,239493,0,1180,9,0,1390,20,0,1,0,0,0,0,0,0,0,0,47211,915,271,47831,945,271,15,1,0,15,1,0,94,4,0,1,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,2,47,8,72.5,100,82,8,4,4,1,"Yes","Sagebrush Winnebago",0,1,39,0,0,0,0,0,0,0,0,0,78531,45,2633,910,615,744,768,1510,285,142,61,0,192,0,1105,82
"87",431,"Delaware FN",2005,27,"Delaware FN","","R.R. #3","N0P2K0","Thamesville","Center Rd.","","First Nations Library",558,0,0,0,"04/01/2005","03/31/2006","SOLS",367,0,"Nil",1412,3533,0,19051,0,0,0,0,23996,0,0,0,0,0,201,663,14625,0,5331,252,0,218,0,0,2706,0,23996,0,8,1,4,105,1,4,0,0,0,0,0,0,0,0,0,1220,1,1,1220,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,1,4,8,8,0,8,"No","",0,1,20,0,0,0,0,0,0,0,0,0,592,4,34,0,0,0,0,20,24,26,2,0,20,2,26,0
"88",323,"Deseronto",2005,51,"Deseronto","","P.O. Box 302","K0K1X0","Deseronto","358 Main Street  P.O. Box 302","www.deserontopubliclibrary.ca","Public or Union Library",1604,756,0,0,"01/01/2005","12/31/2005","SOLS",1210,25404,"Surplus",3496,66000,0,380,750,4839,33,0,75498,0,0,0,0,0,8119,0,35792,426,15746,1237,471,4822,314,0,0,7400,74327,0,183,0,0,324,0,0,0,0,0,0,0,0,0,0,0,15864,20,0,15892,21,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,48,12,30,9,9,0,0,"Yes","winnebageo",0,1,24,0,0,0,0,0,0,0,0,0,9636,4,493,49,92,61,105,196,23,55,0,0,19,0,125,0
"89",403,"Dokis FN",2005,86,"Dokis FN","","Box 3, Dokis Reserve","P0M2K0","Via Monetville","930 Main Road","www.dokisfirstnation.com","First Nations Library",170,0,0,0,"04/01/2005","03/31/2006","OLS-N",105,3202,"Surplus",1302,10000,0,17500,0,0,0,0,28802,0,0,0,0,0,17237,0,20785,0,9685,26719,0,0,0,0,0,0,74426,0,37,0,0,104,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,4,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,1,1,40,0,0,0,0,1,40,1,8,5,4,0,4,"Yes","Library Source",0,1,40,0,0,0,0,0,0,0,0,0,510,3,31,12,0,10,0,12,24,10,10,0,7,0,22,0
"90",50,"Dorion Twp",2005,89,"Dorion Twp","","170 Dorion Loop Road","P0T1K0","Dorion","","www.dorionpubliclibrary.ca","Public or Union Library",383,206,389,0,"01/01/2005","12/31/2005","OLS-N",300,6099,"Surplus",1013,14498,497,8359,0,0,0,250,24617,0,0,0,0,0,1907,0,15073,959,1156,998,0,3317,0,0,0,1207,24617,0,90,0,0,220,0,0,2,0,0,2,0,0,2,0,0,10350,300,0,11100,300,0,20,0,0,30,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,12,2,4,0,0,4,4,0,4,"No","",0,1,16,0,0,0,0,0,0,0,0,0,6007,4,225,263,0,275,263,216,10,30,45,0,10,0,50,0
"91",136,"Douro-Dummer Twp",2005,66,"Douro-Dummer Twp","Township of Douro-Dummer","Douro-Dummer Public Library,  P.O. Box 23","K0L1S0","Douro","435 4th Line Douro","http://www.dourodummer.on.ca/library/","Public or Union Library",6449,3356,0,0,"04/01/2005","03/31/2006","SOLS",281,0,"Nil",14307,35717,0,6116,0,960,0,0,57100,0,0,12185,0,12185,13368,0,30856,267,8622,2230,0,264,0,0,0,0,55607,9185,48,0,0,67,0,0,0,0,0,10,0,0,10,0,0,13000,0,0,13500,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,20,0,0,0,0,0,35,0,0,0,0,0,1,14,0,0,0,0,1,5,0,0,8,8,8,8,"Yes","Resoure Mate 3.0",0,1,19.5,0,0,0,0,0,0,0,0,0,8499,1,10,0,0,0,0,158,42,58,96,0,17,23,42,0
"92",138,"Dryden",2005,82,"Dryden","City of Dryden","36 Van Horne Avenue","P8N2A7","Dryden","","www.dryden.ca","Public or Union Library",7143,3581,1429,673,"04/01/2005","03/31/2006","OLS-N",7567,8612,"Surplus",16824,325563,7961,1650,0,9749,0,0,361747,0,0,8263,0,8263,61898,260,199306,8165,60571,1980,0,0,0,0,0,25220,357400,8263,624,13,0,764,14,0,0,0,0,0,0,0,0,0,0,25314,118,0,27516,123,0,39,6,18,39,6,18,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,0,0,0,0,0,0,0,3,46,2,10,9,8,2,7,"Yes","Spectrum",0,1,54,0,0,0,0,0,0,0,0,0,97011,117,3220,1019,131,1169,912,1866,1462,266,0,0,421,21,2416,23
"93",427,"Dubreuilville Twp",2005,80,"Dubreuilville Twp","","C.P. 39","P0S1B0","Dubreuilville","120, rue Magpie","www.dubreuilville.ca","Public or Union Library",846,352,0,0,"01/01/2005","12/31/2005","OLS-N",314,0,"Nil",1913,5279,0,2500,1421,158,372,0,11643,0,0,0,0,0,4524,0,5562,217,174,209,0,200,278,0,0,479,11643,0,0,152,0,0,152,0,0,0,0,0,0,0,0,0,0,1000,5137,0,1000,5137,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,3,55.5,0,0,5,5,5,5,"Yes","LexWin",0,1,55.5,0,0,0,0,0,0,1,168,0,1925,0,0,0,0,0,0,70,0,48,0,0,0,0,25,0
"94",144,"Ear Falls Twp",2005,82,"Ear Falls Twp","","P.O. Box 369","P0V1T0","Ear Falls","50 Balsam Avenue","www.olsn.ca/earfallspl","Public or Union Library",943,572,0,0,"01/01/2005","12/31/2005","OLS-N",1114,0,"Nil",4302,99971,0,11476,0,1933,0,0,117682,0,0,0,0,0,8668,0,56125,1361,22363,1073,0,11407,4900,0,0,11785,117682,0,69,0,0,269,0,0,1,0,0,6,0,0,6,0,0,19129,0,0,19132,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,1,7,"Yes","Winnebago Spectrum",0,1,28,0,0,0,0,0,0,0,0,0,11327,115,570,119,97,168,297,251,9,53,0,0,7,3,203,0
"95",145,"East Ferris Twp",2005,85,"East Ferris Twp","","PO Box 160","P0H1B0","Astorville","1257 Village Road","www.eastferrispubliclibrary.ca","Public or Union Library",4249,1853,0,0,"01/01/2005","12/31/2005","OLS-N",521,8287,"Surplus",8531,35068,0,10500,600,521,0,0,55220,0,0,0,0,0,7110,2493,29109,971,10500,714,0,0,0,0,0,0,50897,0,34,10,0,66,55,0,0,0,0,38,8,0,38,8,0,11008,4330,0,13337,4410,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,22,2,12,2,12,8,7,1,8,"Yes","ResourceMate Plus",0,1,25,0,0,0,0,0,0,0,0,0,12243,92,866,382,0,470,0,302,66,155,0,0,44,12,336,0
"96",146,"East Garafraxa Twp",2005,43,"East Garafraxa Twp","","R.R.#3","L0N1N0","Orton","","www.amaranth-eastgary.ca","Contracting Municipality",2059,798,0,0,"01/01/2005","12/31/2005","",0,0,"Nil",3193,26292,0,0,0,0,0,0,29485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27485,2000,29485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",147,"East Gwillimbury",2005,27,"East Gwillimbury","","P.O. Box 1609,  19513 Yonge Street","L9N1P2","Holland Landing","","www.egpl.ca","Public or Union Library",19243,6767,0,0,"01/01/2005","12/31/2005","SOLS",12678,12960,"Surplus",25967,663630,0,6271,9650,44026,0,0,749544,0,0,15803,0,15803,74825,13975,500259,3148,47539,8174,2099,20031,5000,13046,0,74406,762502,15805,487,0,0,1135,0,0,5,0,0,63,0,0,70,0,0,53477,558,148,65067,597,148,0,0,0,0,0,0,87,0,0,1,0,0,0,0,0,0,0,0,1887,0,0,35,3,0,0,1,0,0,0,0,0,7,119.5,5,77,0,0,18,6,7,5,"Yes","SirsiDynix",0,1,43,1,30,0,0,0,0,0,0,0,120234,367,5651,755,1215,816,1749,2369,306,218,27,0,355,0,1191,854
"98",28,"East Hawkesbury Twp",2005,67,"East Hawkesbury Twp","","C.P. 340","K0B1P0","St. Eugene","5151 County Road No. 14","easthawkesbury.ca","Contracting Municipality",3342,1415,0,0,"01/01/2005","12/31/2005","",0,0,"Nil",6017,6529,0,0,0,0,0,0,12546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12546,0,12546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",73,"East Luther Grand Valley Twp",2005,43,"East Luther Grand Valley Twp","","P.O. Box 129","L0N1G0","Grand Valley","4 Amaranth Street East","www.grandvalley.org","Public or Union Library",2529,985,3132,1168,"01/01/2005","12/31/2005","SOLS",2751,90,"Surplus",4298,107837,65609,14206,6985,4556,0,3601,207092,0,0,0,0,0,27584,748,120731,3615,22834,2500,1286,10021,0,0,0,2220,191539,0,195,0,0,256,0,0,1,0,0,37,0,0,37,0,0,24468,40,0,24588,40,0,0,0,0,0,0,0,43,0,0,2,0,0,0,0,0,0,0,0,1286,0,0,35,0,1,0,0,0,0,0,1,37,0,0,4,52,3,13,6,6,6,6,"Yes","Winnebago Spectrum",0,1,36,0,0,0,0,0,0,0,0,0,59324,24,1734,745,195,754,270,1036,43,133,4,0,33,5,592,47
"100",467,"Edwardsburgh/Cardinal",2005,56,"Edwardsburgh/Cardinal","Township of Edwardsburgh/Cardinal Public Library","Box 130","K0E1X0","Spencerville","5 Henderson Street","library@spencervilla.ca","Public or Union Library",6194,2836,0,0,"04/01/2005","03/31/2006","SOLS",1927,24056,"Surplus",14447,56400,0,0,0,1930,0,0,72777,0,0,0,0,0,18446,0,41659,725,10214,2846,0,1269,0,0,0,834,75993,0,58,0,0,125,0,0,0,0,0,0,0,0,0,0,0,29486,0,0,29538,0,0,4,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,14,1,14,0,0,5,11.5,6,14,8,8,6,8,"Yes","Athena",0,0,0,2,27,0,0,0,0,0,0,0,25613,8,81,70,23,54,15,452,581,32,35,0,92,0,120,135
"101",151,"Elgin County",2005,44,"Elgin County","","450 Sunset Drive","N5R5V1","St. Thomas","450 Sunset Drive","www.library.elgin-county.on.ca","County, County co-operative or Regional Municipality Library",45065,18533,0,0,"01/01/2005","12/31/2005","SOLS",19011,0,"Nil",116739,1570151,0,56877,0,27338,0,0,1771105,0,0,0,0,0,182510,17550,1249986,17022,211337,20953,3446,23447,0,0,0,44854,1771105,0,775,0,0,5823,0,0,6,0,0,63,0,0,195,0,0,126437,0,0,217744,0,0,60,0,0,97,0,0,479,0,0,2,0,0,0,0,0,0,0,0,3340,0,0,35,3,2,2,5,0,0,0,1,19.5,7,131,19,335,10,12,45,45,45,45,"Yes","Unicorn",0,1,35,9,273.5,2,18,0,0,2,18,0,283057,994,12524,2896,1915,3011,4495,4970,2542,644,105,0,578,48,2809,3764
"102",469,"Elizabethtown - Kitley",2005,56,"Elizabethtown - Kitley","","R.R. #2","K0E1A0","Addison","6544 New Dublin Road","","Public or Union Library",9631,3843,0,0,"01/01/2005","12/31/2005","SOLS",1275,0,"Nil",19452,41441,0,0,1359,0,0,0,62252,0,0,0,0,0,13080,0,31214,0,12218,2160,0,3580,0,0,0,0,62252,0,92,0,0,1352,0,0,0,0,0,40,0,0,40,0,0,38820,65,0,45187,65,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,17,2,22,10,4,9,9,0,9,"Yes","Sagebrush",0,1,17,1,12,1,11,0,0,0,0,0,19148,35,395,60,0,60,0,542,747,10,0,0,9,0,182,0
"103",152,"Elliot Lake",2005,80,"Elliot Lake","","151 Ontario Avenue","P5A2T2","Elliot Lake","","http://www.elliotlakelibrary.com/en/","Public or Union Library",11558,6178,0,0,"01/01/2005","12/31/2005","OLS-N",754,0,"Nil",37522,265274,0,0,521,18225,108318,0,429860,0,0,5454,2006,7460,55845,0,224321,3076,111908,1569,3272,858,19408,0,0,9603,429860,5960,669,42,0,1219,156,0,0,0,0,3,3,0,9,9,0,44810,5805,0,45171,5965,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,3,0,0,0,0,0,0,0,6,20,0,0,6,4,2,6,"Yes","Winnebago spectrum",0,1,47.5,0,0,0,0,0,0,0,0,0,94548,12,135,0,0,0,0,1764,327,119,0,0,28,2,2445,0
"104",98,"Emo Twp",2005,87,"Emo Twp","","P.O. Box 490","P0W1E0","Emo","JESSIE STREET","www.emo.ca/library","Public or Union Library",1186,540,1808,766,"01/01/2005","12/31/2005","OLS-N",1185,114,"Surplus",2483,33000,3715,3000,2500,13149,3649,0,61496,0,0,0,0,0,7734,0,38243,0,4849,1463,1021,1435,1000,0,0,1686,57431,0,15,0,0,250,0,0,0,0,0,0,0,0,0,0,0,24343,0,0,26346,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,12,2,10,4,6,3,2,0,3,"No","",0,1,31,0,0,0,0,0,0,0,0,0,27183,0,0,334,0,382,0,403,36,32,0,0,42,3,160,0
