"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"89",138,"Dryden",2009,82,"Dryden","City of Dryden","36 Van Horne Avenue","P8N2A7","Dryden","","www.dryden.ca","Public or Union Library",7143,3581,0,0,"04/01/2009","03/31/2010","OLS-N",3901,22128,"Surplus",16824,347401,0,15000,0,22917,0,0,402142,15000,0,21000,0,36000,57096,13167,236483,9025,57214,2543,0,0,0,0,25676,0,401204,27193,213,1,0,327,5,0,32,25,0,3844,167,66,3844,167,66,29044,97,7,32948,125,7,37,0,0,87,0,0,99,0,0,2,0,0,2,0,0,2,0,0,18460,27,0,32.5,0,1,0,2,0,0,0,0,0,0,0,1,27,0,0,9,9,9,6,"Yes","Sirsi Dynix Workflows",1,1,57,0,0,0,0,0,0,0,0,0,116698,120,3290,959,838,1233,1121,2004,401,445,23,42,128,28,2875,327
"90",427,"Dubreuilville Twp",2009,80,"Dubreuilville Twp","","C.P. 39","P0S1B0","Dubreuilville","120, rue Magpie","www.dubreuilville.ca","Public or Union Library",773,314,0,0,"01/01/2009","12/31/2009","OLS-N",538,0,"Nil",1913,7269,0,10262,2,528,0,0,19974,0,0,0,0,0,5814,0,5562,0,0,126,0,3109,3065,0,0,2298,19974,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1550,6200,0,1550,6200,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,8,8,8,8,"Yes","LexWin but will be JASI starting June 9, 2010",1,1,38,0,0,0,0,0,0,0,0,0,2860,1,50,0,0,0,0,36,5,18,0,0,2,0,24,0
"91",144,"Ear Falls Twp",2009,82,"Ear Falls Twp","","P.O. Box 369","P0V1T0","Ear Falls","50 Balsam Avenue","www.olsn.ca/earfallspl","Public or Union Library",893,580,0,0,"01/01/2009","12/31/2009","OLS-N",990,0,"Nil",4302,92899,0,6444,412,3179,0,797,108033,0,0,0,0,0,13004,0,56364,315,16489,1343,796,884,3741,0,0,15097,108033,0,56,0,0,146,0,0,32,0,0,0,0,0,0,0,0,14025,0,0,14025,0,0,0,0,0,0,0,0,16,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,6,5,1,6,"Yes","Winnebago Spectrum",0,1,30,0,0,0,0,0,0,0,0,0,9035,110,640,87,212,106,383,184,9,44,0,0,9,0,112,0
"92",145,"East Ferris Twp",2009,85,"East Ferris Twp","","PO Box 160","P0H1B0","Astorville","1257 Village Road","www.eastferrispubliclibrary.ca","Public or Union Library",4431,1946,0,0,"01/01/2009","12/31/2009","OLS-N",1033,5448,"Surplus",8531,50064,0,7445,747,1168,0,0,67955,0,0,0,0,0,22210,0,38821,3223,7578,1066,0,0,0,0,0,0,72898,0,76,20,0,186,145,0,6,0,0,0,0,0,0,0,0,12885,2654,0,12885,2654,0,838,20,0,838,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,52,1,2,9,9,1,9,"Yes","ResourceMate",1,1,31,0,0,0,0,0,0,0,0,0,15694,42,463,494,0,523,0,261,73,106,0,5,20,0,148,156
"93",146,"East Garafraxa Twp",2009,43,"East Garafraxa Twp","","R.R.#3","L0N1N0","Orton","","www.amaranth-eastgary.ca","Contracting Municipality",2262,913,0,0,"01/01/2009","12/31/2009","",0,83000,"Surplus",3193,32698,0,0,0,0,0,0,35891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29665,6226,35891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",147,"East Gwillimbury",2009,27,"East Gwillimbury","","P.O. Box 1609,  19513 Yonge Street","L9N1P2","Holland Landing","","www.egpl.ca","Public or Union Library",24000,7963,0,0,"01/01/2009","12/31/2009","SOLS",15893,0,"Nil",25967,923990,0,4609,18470,19926,0,10871,1003833,0,0,1593,0,1593,80648,29909,682911,5294,57500,5396,2879,35033,20000,3731,80532,0,1003833,0,368,0,0,814,0,0,14,0,0,0,0,0,0,0,0,58852,493,0,58852,581,0,4556,0,0,4807,0,0,102,0,0,5,0,0,0,0,0,0,0,0,21988,0,0,35,4,0,0,1,0,0,0,2,34,7,139.5,12,98.5,0,0,18,11,7,5,"Yes","Sirsi Dynix Horizon",1,1,43,1,40,0,0,0,0,0,0,0,124331,373,5292,722,1234,773,3137,2370,392,269,1700,108,292,2,1462,877
"95",28,"East Hawkesbury Twp",2009,67,"East Hawkesbury Twp","","C.P. 340","K0B1P0","St. Eugene","5151 County Road No. 14","easthawkesbury.ca","Contracting Municipality",3289,1466,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",6017,7444,0,0,0,0,0,0,13461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13461,0,13461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",73,"East Luther Grand Valley Twp",2009,43,"East Luther Grand Valley Twp","","P.O. Box 129","L0N1G0","Grand Valley","4 Amaranth Street East","www.grandvalley.org","Public or Union Library",2419,972,4490,1783,"01/01/2009","12/31/2009","SOLS",2690,465,"Surplus",4298,106563,80496,10688,11896,20477,0,26379,260797,0,0,0,33415,33415,29053,4476,122510,6993,29970,1900,1511,6923,0,0,0,89555,292891,0,97,0,0,264,0,0,3,0,0,1155,0,0,1155,0,0,23136,52,0,23236,52,0,0,0,0,0,0,0,57,0,0,32,0,0,0,0,0,0,0,0,18460,23,0,35,0,1,0,0,0,0,0,0,0,1,16,4,39,2,4,10,8,8,8,"Yes","KOHA",1,1,42,0,0,0,0,0,0,0,0,0,55142,23,1235,1096,645,1187,1941,853,18,126,0,0,22,0,635,1080
"97",467,"Edwardsburgh/Cardinal",2009,56,"Edwardsburgh/Cardinal","Township of Edwardsburgh/Cardinal Public Library","Box 130","K0E1X0","Spencerville","5 Henderson Street","library@spencervilla.ca","Public or Union Library",6689,2979,0,0,"01/01/2009","12/31/2009","SOLS",2154,34768,"Surplus",14447,66400,0,9018,462,1468,307,1868,93970,0,0,0,0,0,30814,800,51141,710,10670,7820,1026,2133,0,0,0,0,105114,0,119,0,0,187,0,0,31,0,0,93,0,0,93,0,0,12014,0,0,12191,0,0,0,0,0,0,0,0,28,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,1,14,1,14,2,0,2,18,5,14,12,10,10,10,"Yes","athena",1,0,0,2,27,0,0,0,0,0,0,0,25864,9,416,212,22,191,20,412,96,61,3,18,19,3,101,98
"98",151,"Elgin County",2009,44,"Elgin County","","450 Sunset Drive","N5R5V1","St. Thomas","450 Sunset Drive","www.library.elgin-county.on.ca","County, County co-operative or Regional Municipality Library",44975,19483,0,0,"01/01/2009","12/31/2009","SOLS",13057,0,"Nil",116739,1986643,0,55546,0,36954,0,0,2195882,0,0,0,0,0,216441,21736,1512952,29198,345747,19422,0,0,0,0,0,50386,2195882,0,571,1,0,3591,45,0,14,0,0,56,0,0,144,0,0,117392,50,61,181414,64,61,44,0,0,78,0,0,196,0,0,18,1,0,0,0,0,0,0,0,20630,23,0,35,3,2,3,5,0,1,22,2,37.5,8,157.5,19,311,1,2,43,43,43,43,"Yes","Unicorn",1,1,35,10,285.5,0,0,0,0,0,0,0,280902,1188,16748,4467,3546,5070,5487,5310,1531,578,370,21,284,32,3442,1774
"99",469,"Elizabethtown - Kitley",2009,56,"Elizabethtown - Kitley","","R.R. #2","K0E1A0","Addison","6544 New Dublin Road","","Public or Union Library",10201,3970,0,0,"01/01/2009","12/31/2009","SOLS",1578,0,"Nil",19452,61263,0,1277,1811,0,554,1912,86269,0,0,0,0,0,14743,0,47992,100,15370,4591,0,2194,0,0,0,0,84990,0,52,0,0,703,0,0,0,0,0,40,0,0,40,0,0,49066,95,0,49659,95,0,12,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,10,0,0,0,0,2,43,0,0,10,5,8,8,0,8,"Yes","Sagebrush",0,1,18,2,26,0,0,0,0,0,0,0,19769,45,567,0,0,0,0,312,645,17,0,0,7,0,110,0
"100",152,"Elliot Lake",2009,80,"Elliot Lake","","151 Ontario Avenue","P5A2T2","Elliot Lake","","http://www.elliotlakelibrary.com/en/","Public or Union Library",11549,6172,0,0,"01/01/2009","12/31/2009","OLS-N",2794,0,"Nil",37522,354707,0,17282,1067,29705,107631,4641,552555,0,0,0,0,0,56932,0,282239,1400,131400,5305,6623,2176,10264,0,0,15619,511958,3463,1097,45,0,1785,98,0,32,0,0,0,0,0,0,0,0,45570,7217,0,45770,7247,0,1475,136,0,1475,136,0,49,2,0,27,0,0,0,0,0,0,0,0,18460,23,0,37.5,0,0,2,1,0,0,0,0,0,0,0,5,42.5,0,0,6,6,6,6,"Yes","Winnebago Spectrum",1,1,47.5,0,0,0,0,0,0,0,0,0,88385,34,370,369,1449,397,2201,1007,628,146,70,2,39,4,2800,530
"101",98,"Emo Twp",2009,87,"Emo Twp","","P.O. Box 490","P0W1E0","Emo","JESSIE STREET","www.emo.ca/library","Public or Union Library",1125,540,1679,778,"01/01/2009","12/31/2009","OLS-N",1327,103,"Surplus",2483,35000,3715,16783,3100,12213,2573,0,75867,0,0,0,0,0,14693,0,43119,0,7468,1408,1680,539,1340,0,0,3159,73406,0,17,0,0,253,0,0,4,0,0,1,0,0,31,0,0,26089,0,0,26269,0,0,1627,0,0,1677,0,0,7,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,1,0,0,0,0,0,0,1,12,1,0,1,2,4,4,4,4,"Yes","symphony",1,1,31,0,0,0,0,0,0,0,0,0,21291,1,20,421,430,441,573,474,40,29,0,6,35,6,250,8
"102",54,"Englehart",2009,90,"Englehart","","P.O. Box 809","P0J1H0","Englehart","71 Fourth Avenue","http://www.englehartpubliclibrary.ca","Public or Union Library",1494,726,783,367,"01/01/2009","12/31/2009","OLS-N",1422,0,"Nil",7078,36407,15824,24091,11014,7594,0,0,102008,0,0,0,0,0,15797,0,60092,2054,9268,800,0,8764,0,0,0,34137,130912,0,266,17,0,479,25,0,1,0,0,12,4,12,19,6,15,18857,700,0,19000,787,0,134,8,0,169,13,0,35,1,0,2,0,0,0,0,0,0,0,0,18498,0,0,35,0,0,0,0,0,1,23,0,0,0,0,5,24,6,20,9,9,0,9,"Yes","Athena",1,1,25,0,0,0,0,0,0,0,0,0,15867,30,1300,207,0,248,0,237,38,37,22,8,24,16,184,122
"103",52,"Espanola",2009,88,"Espanola","","245 Avery Drive","P5E1S4","Espanola","","www.espanola.library.on.ca","Public or Union Library",5079,2401,1222,647,"01/01/2009","12/31/2009","OLS-N",4127,0,"Nil",30865,258648,3573,20170,949,17026,0,966,332197,0,0,0,0,0,42023,5496,244466,1562,9183,3292,0,8823,0,0,0,10779,325624,0,593,77,0,692,121,0,31,1,0,5,1,0,5,1,0,36497,5803,17,38132,5871,17,2764,116,0,2778,116,0,70,17,0,26,1,0,0,0,0,0,0,0,18460,23,0,35,1,0,0,0,0,0,0,0,0,2,51.7,4,59.8,15,5,6,4,5,4,"Yes","Spectrum",0,1,60,0,0,0,0,0,0,0,0,0,62253,125,1358,545,950,632,1566,1211,263,103,5,0,20,0,654,0
"104",387,"Essa",2009,70,"Essa","Essa Public Library","8505 County Road 10, Unit #1","L0M1B1","Angus","","http://www.essa.library.on.ca","Public or Union Library",16901,5810,0,0,"01/01/2009","12/31/2009","SOLS",4020,33021,"Surplus",25297,397126,0,24547,4624,18178,0,166,469938,0,0,0,70803,70803,82104,7678,295980,2648,31550,2730,0,17145,0,0,0,26522,466357,5175,196,0,0,396,0,0,4036,0,0,0,0,0,0,0,0,43202,0,0,52481,0,0,4211,0,0,4517,0,0,68,0,0,32,0,0,0,0,0,0,0,0,20061,23,0,35,1,0,1,1,0,0,0,1,19,1,14.25,7,97,17,17.7,20,16,4,16,"Yes","Sirsi-Dynix Horizon",1,1,39,1,21,0,0,0,0,0,0,0,130209,411,5064,746,1139,946,2574,2535,4440,153,31,25,115,0,743,465
"105",153,"Essex County",2009,45,"Essex County","Town of Essex","360 Fairview Avenue West, Suite 101","N8M1Y3","Essex","","www.essexcountylibrary.ca","County, County co-operative or Regional Municipality Library",176642,65648,0,0,"04/01/2009","03/31/2010","SOLS",36726,0,"Nil",287721,4062460,250,101931,9108,118994,300522,6586,4887572,0,0,0,0,0,781121,132212,2914337,10030,143670,11096,85490,234926,124160,0,0,133107,4570149,317423,1317,26,0,4544,132,0,50,2,1,0,0,0,0,0,0,174692,4566,12,323716,8954,12,12775,121,0,24840,238,0,118,1,0,52,2,1,0,0,0,0,0,0,34438,25,0,34.5,5,0,0,10,0,0,0,0,0,0,0,90,1003,0,0,95,78,17,0,"Yes","Sirsi Dynix Symphony",0,0,0,14,465,0,0,0,0,0,0,0,987342,1346,19980,902,2922,923,5639,20185,15283,1930,81284,0,960,0,9592,11025
"106",150,"Evanturel Twp",2009,90,"Evanturel Twp","","P.O. Box 209","P0J1H0","Englehart","245453 Highway 569, Englehart, ON P0J 1H0","www.evanturel.com","Contracting Municipality",473,208,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",1117,7904,0,0,0,0,0,0,9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021,0,0,9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",155,"Faraday Twp",2009,51,"Faraday Twp","","29860 Hwy 28 South, R. R. # 3","K0L1C0","Bancroft","","www.faraday.ca","Contracting Municipality",1578,1317,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",5595,11000,0,0,0,0,0,0,16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16595,0,16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",55,"Fauquier-Strickland Twp",2009,81,"Fauquier-Strickland Twp","","C.P. 100, Centre Communautaire","P0L1G0","Fauquier","25, chemin Grzela","biblioff@vianet.ca","Public or Union Library",621,401,0,0,"01/01/2009","12/31/2009","OLS-N",502,19062,"Surplus",4197,32000,0,19122,2918,2104,0,0,60341,0,0,0,0,0,10114,1093,37230,470,7483,0,748,749,0,0,0,0,57887,5508,0,36,0,55,266,0,1,6,0,31,41,0,31,41,0,3684,12717,0,3688,12726,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,30,17,0,6,6,1,6,"No","",0,1,23,0,0,0,0,0,0,0,0,0,6538,9,11,0,0,265,257,145,81,6,0,0,24,1,132,19
"109",156,"Fort Erie",2009,18,"Fort Erie","","136 Gilmore Road","L2A2M1","Fort Erie","","www.forterie.library.on.ca","Public or Union Library",29925,14682,0,0,"01/01/2009","12/31/2009","SOLS",13892,30000,"Surplus",60682,1197000,0,23414,2960,55123,0,60690,1399869,0,0,0,285,285,117594,9555,960955,10900,106006,9569,0,27865,0,0,0,136514,1378958,31814,302,0,0,389,0,0,44,0,0,5461,3,0,7422,3,0,66987,560,0,75532,560,0,6895,3,0,6985,3,0,93,1,0,37,0,0,0,0,0,0,0,0,18460,23,0,35,2,2,0,5,0,0,0,0,0,0,0,15,253,60,1,34,25,6,3,"Yes","Sirsi Dynix Horizon",1,1,59,2,74,0,0,0,0,0,0,0,153000,360,11000,1528,975,1739,1648,2986,217,696,87,78,121,2,1901,178
"110",157,"Fort Frances",2009,87,"Fort Frances","","601 Reid Avenue","P9A0A2","Fort Frances","","www.fort-frances.com/library","Public or Union Library",8103,3808,0,0,"04/01/2009","03/31/2010","OLS-N",5938,0,"Nil",19137,444080,0,9107,2866,39950,0,0,515140,709016,498100,0,1547175,2754291,62672,10813,358415,9148,44987,4722,902,1194,0,0,29617,0,522470,4163,215,0,0,310,0,0,32,0,0,0,0,0,0,0,0,49742,733,0,53978,751,0,3674,0,0,36740,0,0,57,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,1,0,0,2,0,0,0,0,0,1,28,8,119,4,6,10,6,9,1,"Yes","SirsiDynix Symphony",1,1,70,0,0,0,0,0,0,0,0,0,176111,269,6010,262,897,302,1802,3765,277,141,135,36,174,17,1362,1212
"111",325,"French River",2009,88,"French River","Municipality of French River","PO Box 130","P0M2N0","Noelville","15 Dollard Street","http://www.olsn.ca/frenchriverpl/index.html","Public or Union Library",2660,2465,0,0,"01/01/2009","12/31/2009","OLS-N",902,8093,"Surplus",11398,90000,1066,24232,673,4927,842,0,133138,0,0,0,0,0,35573,295,91872,0,0,3579,3257,6655,0,0,0,0,141231,0,27,10,5,140,52,6,0,0,0,0,0,0,0,0,0,11223,5,0,11223,42010,0,3,0,0,13,0,0,23,7,0,7,0,0,0,0,0,0,0,0,18498,0,0,32.5,1,3,0,1,1,1,30,3,67,0,0,1,3.5,1,4,18,18,0,0,"Yes","JASI",1,1,30,1,30,0,0,0,0,0,0,0,7739,3,86,815,0,1023,103,30170,0,3114,0,0,0,0,10241,0
"112",448,"Front of Yonge Twp",2009,56,"Front of Yonge Twp","","P.O. Box  250","K0E1R0","Mallorytown","76 County Road 5 S.","www.frontofyonge.com/library","Public or Union Library",2803,1218,0,0,"01/01/2009","12/31/2009","SOLS",893,0,"Nil",4831,27746,0,6549,216,1301,0,0,40643,0,0,0,0,0,10033,0,20925,800,8714,1078,904,4850,2000,0,0,189,49493,0,250,0,0,255,0,0,1,0,0,180,0,0,180,0,0,13181,55,0,13181,55,0,180,0,0,180,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,1,14,1,14,2,12,1,4,3,2,1,2,"Yes","STACKS",1,1,18,0,0,0,0,0,0,0,0,0,13436,5,250,298,0,300,0,201,3,8,0,4,10,0,168,0
"113",159,"Galway-Cavendish & Harvey Twp",2009,66,"Galway-Cavendish & Harvey Twp","Township of Galway-Cavendish and Harvey","P.O. Box 10","K0L1J0","Buckhorn","5 George Street","www.galwaycavendishharveylibrary.ca","Public or Union Library",5284,6555,0,0,"04/01/2009","03/31/2010","SOLS",1787,-5800,"Deficit",29073,52000,0,16486,830,34713,14200,0,147302,0,0,0,0,0,13040,1355,99050,340,24385,1480,1944,1310,0,0,0,998,143902,9207,38,0,0,82,0,0,31,0,0,0,0,0,0,0,0,18354,98,15,19230,98,15,2036,0,0,2036,0,0,33,0,0,27,0,0,2547,0,0,2547,0,0,18460,23,0,35,0,0,1,0,0,0,0,0,0,0,0,3,48,40,80,12,18,12,18,"Yes","Mandarin M3",1,1,35,1,15,0,0,0,0,0,0,0,26540,12,450,165,347,220,686,864,127,83,26,34,357,45,214,94
"114",160,"Gananoque",2009,56,"Gananoque","","100 Park Street","K7G2Y5","Gananoque","Same","http://www.gananoque.ca/community-services/public-services/library","Public or Union Library",4702,2488,0,0,"01/01/2009","12/31/2009","SOLS",2036,25177,"Surplus",13700,130530,0,1551,1731,1758,242,0,149512,0,0,0,0,0,19141,0,106609,279,13940,735,942,5611,0,0,0,5388,152645,0,92,0,0,114,0,0,31,0,0,0,0,0,0,0,0,18592,9,0,18736,9,0,0,0,0,0,0,0,21,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,1,0,0,0,0,0,0,0,0,0,0,4,27,5,10,3,3,3,3,"Yes","Mandarin m3",0,1,38,0,0,0,0,0,0,0,0,0,42650,46,638,638,585,668,807,707,92,58,89,0,28,0,312,180
"115",404,"Garden River FN",2009,1,"Garden River FN","","48 Syrette Lake Road","P6A5K9","Garden River","","www.gardenriver.ca","First Nations Library",1161,0,0,0,"04/01/2009","03/31/2010","OLS-N",125,0,"Nil",2741,0,0,13000,0,0,0,0,15741,0,0,0,0,0,0,0,15741,0,0,0,0,0,0,0,0,0,15741,0,9,0,0,81,0,0,0,0,0,33,0,0,40,0,0,2300,0,0,3815,0,0,2,0,0,45,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,1,1,0,0,0,0,0,0,1,35,1,3,2,2,0,2,"No","",1,1,35,0,0,0,0,0,0,0,0,0,4258,61,351,0,0,0,0,25,35,20,1,20,10,0,50,45
"116",162,"Georgian Bay Twp",2009,33,"Georgian Bay Twp","","P.O. Box 220","P0E1E0","Honey Harbour","2587 Honey Harbour Road","http://www.gbpl.cal","Public or Union Library",1781,5542,0,0,"01/01/2009","12/31/2009","SOLS",1715,1921,"Surplus",28499,107370,0,4185,0,18494,5029,0,163577,0,0,0,0,0,30109,500,75584,1825,24619,2192,0,5185,0,0,0,21500,161514,0,129,0,0,129,0,0,33,0,0,0,0,0,0,0,0,18239,3,0,18253,3,0,5,0,0,5,0,0,12,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,2,47,3,29,13,7,14,14,3,0,"Yes","Stacks",1,1,24.5,1,21.75,0,0,0,0,0,0,0,26839,133,4137,317,0,326,317,349,88,35,0,6,16,0,190,0
"117",72,"Georgina",2009,27,"Georgina","Corporation of the Town of Georgina","90 Wexford Drive","L4P3P7","Keswick","","www.georginalibrary.ca","Public or Union Library",46845,17880,0,0,"01/01/2009","12/31/2009","SOLS",15897,0,"Nil",62584,1521294,0,18459,1275,77222,32580,38227,1751641,0,0,0,0,0,169838,10000,1059955,5762,210241,9902,1499,27343,159738,0,0,81113,1735391,16250,910,1,0,2069,15,0,37,0,0,34,0,0,56,0,0,88645,936,0,116389,988,0,3434,20,0,3459,20,0,86,0,0,31,0,0,1,0,0,1,0,0,20410,23,0,35,3,1,0,1,0,0,0,0,0,1,25,24,411,0,0,46,28,41,28,"Yes","Sirsi Dynix iBistro",1,1,53,2,100,0,0,0,0,3,6,0,262130,755,10810,2245,1964,2406,3375,5284,1522,461,4018,29,313,23,3198,1855
