"","LibID","Library","Year","LibraryType","Street","City","Province","PostalCode","Upper.Tier.Code","OLS.N.SOLS","Population","Household","Permanent.locations","Mobile.library.stop.locations","Deposit.stations","TOTAL.SERVICE.POINTS","Service.points.with.full.system.catalogues","Mobile.libraries","Active.cardholders","Main.Library.with.Full.System.Catalogue","Print.Volumes.added..English","Print.Volumes.added..French","Print.Volumes.added..Other.languages","Print.Volumes.added..Total","Print.Titles.added..English","Print.Titles.added..French","Print.Titles.added..Other.languages","Print.Titles.added..Total","Print.Volumes.held..English","Print.Volumes.held..French","Print.Volumes.held..Other.languages","Print.Volumes.held..Total","Print.Titles.held..English","Print.Titles.held..French","Print.Titles.held..Other.languages","Print.Titles.held..Total","Print.Reference.Titles.held..among.total.","Uncatalogued.Circulating.Print.Volumes.Held","Print.Serials.Periodicals..Total","Unbound.Materials..linear.metres...Total","Microform.Serial.Periodical.Titles.added","All.Other.Microform.Titles.added","Microform.Serial.Periodical.Titles.held","All.Other.Microform.Titles.held","Microform.Titles.added..Total","Microform.Titles.held..Total","Titles.added..16mm.film","Titles.added..Sound.recordings","Titles.added..CDs..audio.","Titles.added..Talking.books","Titles.added..Video.laser.disc..DVD","Titles.added..Video.tape","Titles.held..16mm.film","Titles.held..Sound.recordings","Titles.held..CDs..audio.","Titles.held..Talking.books","Titles.held..Video.laser.disc..DVD","Titles.held..Video.tape","Titles.added..All.other.formats","Titles.held..All.other.formats","AV.Titles.Added..Total","AV.Titles.held..Total","Volumes.added..CD.ROM","Volumes.added..Computer.Diskette","Volumes.added..Other.Computer.Readable.formats","Volumes.added..Total.Computer.Readable","Titles.added..CD.ROM","Titles.added..Computer.Diskette","Titles.added..Other.Computer.Readable.formats","Total.Computer.Readable..Titles.Added","Volumes.held..CD.ROM","Volumes.held..Computer.Diskette","Volumes.held..Other.Computer.Readable.formats","Total.Computer.Readable.Volumes.Held","Titles.held..CD.ROM","Titles.held..Computer.Diskette","Titles.held..Other.Computer.Readable.formats","Total.Computer.Readable.Titles.Held","Computer.Readable.Reference.Titles.held..among.total.","Serial.Periodical.Full.Text.Titles.held..CD.ROM","Serial.Periodical.Full.Text.Titles.held..Computer.Diskette","Serial.Periodical.Full.Text.Titles.held..Other.Computer.formats","Total.Computer.Readable.Serial.Periodical.Full.Text.Titles.Held","Full.Text.Titles.held..CD.ROM","Full.Text.Titles.held..Computer.Diskette","Full.Text.Titles.held..Other.Computer.Readable.formats","Full.Text.Computer.Readable.Titles.Held..Total","Local.Information.Databases","All.other.non.book.titles.added..not.previously.counted.","All.other.non.book.titles.held..not.previously.counted.","Federal.publications..1.Full.Depository..2.Selective.Depository","Prov.publications..1.Full.Depository..2.Selective.Depository","X16mm.films.booked.circulated","X16mm.film.showings","X16mm.film.audience","Direct.Circulation..Sound.recordings","Direct.Circulation..CD..audio.","Direct.Circulation..Talking.books","Direct.Circulation..Videodiscs.laser.discs","Direct.Circulation..Videotapes","Total..AV.direct.circulation","Total.computer.readable.materials.direct.circulation","ANNUAL.DIRECT.CIRCULATION..all.materials.","Bulk.Loans.sent.to.other.libraries","Bulk.Loans.received.from.other.libraries","Total.annual.interbranch.bulk.transactions","Typical.Week.in.library.materials.use","ANNUAL.DIRECT.CIRCULATION..for.all.materials","Typical.Week.direct.circulation","Total.Annual.in.library.materials.use","ILL.Books.borrowed","ILL.Books.lent","ILL.Periodicals.borrowed","ILL.Periodicals.lent","ILL.16mm.film.borrowed","ILL.16mm.film.lent","ILL.Talking.Books.borrowed","ILL.Talking.Books.lent","ILL.video.borrowed","ILL.video.lent","ILL.all.other.borrowed","ILL.all.other.lent","ILL.Total.Borrowed.2","ILL.Total.Lent.1","ILL.borrowed.from.public.libraries.in.own.OLS.region","ILL.lent.to.public.libraries.in.own.OLS.region","ILL.borrowed.from.non.public.libraries.in.own.OLS.region","ILL.lent.to.non.public.libraries.in.own.OLS.region","ILL.borrowed.from.Ont.public.libraries.outside.own.OLS.region","ILL.lent.to.Ont.public.libraries.outside.own.OLS.region","ILL.borrowed.from.non.public.libraries.outside.own.OLS.region","ILL.lent.to.Ont.non.public.libraries.outside.own.OLS.region","ILL.borrowed.from.libraries.outside.Ontario","ILL.lent.to.libraries.outside.Ontario","ILL.borrowed.from.libraries.outside.Canada","ILL.lent.to.libraries.outside.Canada","ILL.Total.Borrowed.1","ILL.Total.Lent.2","Typical.Week.reference.requests","ANNUAL.DIRECT.CIRCULATION..all.materials","Typical.Week...direct.circulation","Total.Annual.Reference.Requests","Typical.Week.visits","Typical.Week.telephone.requests","Typical.Week.fax.electronic.requests","Typical.Week.mail.requests","Typical.Week.OPAC.access","Total.Typical.Week.library.uses","ANNUAL.DIRECT.CIRCULATION.of.all.materials","Typical.Week..direct.circulation","Annual.Library.Uses","Total.Annual.Program.Attendance","Regular.program.attendance","Internet.classes.tutorials.attendance","Total.library.computer.workstations","OPAC..staff.only.","OPAC..staff.assisted.","OPAC..public.","INFO..staff.only.","INFO..staff.assisted.","INFO..public.","Other.CD.ROM..stand.alone..Staff.only.","Other.CD.ROM..stand.alone..Staff.assisted.","Other.CD.ROM..stand.alone..Public.","Other.CD..ROM..networked..staff.only..","Other.CD.ROM..networked..Staff.assisted.","Other.CD.ROM..networked..Public.","Internet..stand.alone..staff.only.","Internet..stand.alone..staff.assisted.","Internet..stand.alone..public.","Internet..networked..staff.only.","Internet..networked..staff.assisted.","Internet..networked..public.","Other.online.information..staff.only..","Other.online.information..staff.assisted.","Other.online.information..public.","Other.software..staff.only.","Other.software..staff.assisted.","Other.software..public.","Internet.Connection..Freenet","Internet.Connection..Commercial.Provider","Internet.Connection..Provincial.Library.Agency","Internet.Connection..Non.Profit.Sector","Internet.Connection.from.Other","No.Connection.to.Internet","Internet.Connection.Via.Dial.up","Internet.Connection.Via.Dedicated.Line","Access.to.online.Govt.info","Subscription.to.online.commercial.databases","DOS","Windows","Unix","Macintosh","Other.Computer.Operating.System","Floor.Space..main.library","Floor.Space..all.other.service.points","Total.Floor.Space..metres.squared.","Seating..main.library","Seating..all.other.service.points","Total.Seating","Weekday.hours..main.library","Saturday.hours..main.library","Sunday.hours..main.library","Total.weekly.Hours..main.library","Total.weekly.Hours..all.other.service.points","Total.Typical.Week.dial.in.hours","Library..Info.science.degree..FT","Other.professional.accreditation..FT","PS.certificate..AV..Media..Library...FT","All.other.FT.staff","Total.full.time.staff","Library..Info.science.degree..PT..FTE.","Other.professional.accreditation..PT..FTE.","PS.certificate..AV..Media..Library...PT..FTE.","All.other.PT.staff..FTE.","Total.part.time.staff..FTE.","Total.Library..Info.Science.Degree..FTE.","Total.other.professional.accreditation..FTE.","Total.PS.Certificate..AV..Media..Library..FTE.","Total.other.staff..FTE.","Total.Staff..FTE.","Volunteers","Volunteer.hours.per.week","Net.balance.from.previous.year","X1.Surplus.2.Deficit.3.Nil","Provincial.operating.grant","Special.grants..all.other.provincial.","TOTAL.PROVINCIAL.GRANTS","Municipal.Operating.Grant","Municipal.Contribution.for.Debt.services","TOTAL.MUNICIPAL.SUPPORT..excluding.capital.","Receipts.from.contracting.municipalities","Receipts.from.OLS.boards.or.other.library.boards","Total.contract.receipts","Income.from.endowment.and.trust.funds","Monetary.donations","Total.donations","Other.grants","Transfers.from.reserves","Revenue..equipment.rental","Revenue..space.rental","Total.rental.revenue","Fines","Damages.recovered","Non.resident.fees","Revenue..programs.events","Misc.revenue","Total.all.other.current.revenue","TOTAL.CURRENT.REVENUE","Library.staff.salaries..public.service","Library.staff.salaries..support.services","Total.library.staff.salaries","Student..work.program.salaries..public.service","Student..work.program.salaries..support.services","Total.student..work.program.salaries","Library.paid.maintenance.staff.salaries","TOTAL.SALARIES.AND.WAGES","Books.expenditure","Serials..Periodicals.expenditure","X16mm.films.expenditure","Sound.recordings.expenditure","CDs..audio..expenditure","Talking.books.expenditure","Videodiscs.expenditure","Videotapes.expenditure","Computer.readable.materials.expenditure","Microforms.expenditure","All.other.library.materials.expenditure","TOTAL.MATERIALS.EXPENDITURE","Payment.to.operating.public.library..1.","Payment.to.operating.public.library..2.","Payment.to.operating.public.library..3.","Total.payments.to.operating.library.boards","Internet.services.expenditure","Online.services.expenditure","Total.Internet.and.Online.services.expenditure","Technical.service.expenditures..acquisitions.and.cataloguing","Other.service.expenditures..data.processing..security..etc","Total.service.expenditures","Supplies..Equipment.expenditures","All.other.expenditures.not.already.reported","Total.all.other.library.operating.expenditures","TOTAL.LIBRARY.OPERATING.EXPENDITURE","Principal.payments.on.long.term.debt","Interest.on.long.term.debt","Transfers.to.reserve","Returned.to.government","Total.debt.charges.and.other.current.expenditure","TOTAL.CURRENT.EXPENDITURE","Capital.Proceeds.from.debentures","Provincial.capital.grant","Municipal.capital.grant","Donations.for.capital","Transfers.from.reserve.to.capital","All.other.capital.revenue","TOTAL.CAPITAL.FUNDS","Land..buildings.expenditure","Furniture..equipment..non.IT..expenditure","Transfers.to.reserve..from.capital.","IT.hardware","Other.capital.expenditure","TOTAL.CAPITAL.EXPENDITURE"
"77",82,"Billings Twp",1999,"Public or Union Library","P.O. Box 37, 18 Upper Avenue","Kagawong","ONTARIO","P9P1J0",83,"OLS-N",503,596,1,0,0,1,1,0,412,"Yes",313,0,0,313,313,0,0,313,4889,0,0,4889,4870,0,0,4870,48,0,14,2,0,0,0,0,0,0,0,9,0,0,0,14,0,73,0,0,0,285,0,0,23,358,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,"Selective Depository","Selective Depository",0,0,0,150,0,0,0,729,879,0,5140,40,110,0,30,5140,102,1512,73,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,73,0,18,5140,102,907,39,5,0,0,0,44,5140,102,2217,55,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"No","Yes","No","No",0,"No","Yes","No","No","Yes","No","Yes","No","No","No",70,0,70,6,0,6,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0.26,0.26,4,5,5302,"Surplus",3766,2744,6510,6500,0,6500,0,0,0,0,1325,1325,0,0,0,68,68,549,0,0,0,8679,9296,23631,4888,0,4888,2138,0,2138,0,7026,3873,324,0,219,0,0,0,91,0,0,0,4507,0,0,0,0,117,12,129,0,0,0,3676,7479,11284,22817,0,0,250,0,250,23067,0,0,0,0,0,0,0,0,525,0,2444,0,2969
"78",83,"Black River-Matheson Twp",1999,"Public or Union Library","P.O. Box 450, 352 2nd Street","Matheson","ONTARIO","P0K1N0",81,"OLS-N",3132,1573,2,0,0,2,2,0,2325,"Yes",600,150,25,775,600,150,25,775,9500,3500,50,13050,8500,3500,50,12050,100,0,75,3,0,0,0,0,0,0,0,0,0,10,0,50,0,0,0,68,0,339,0,0,60,407,5,0,0,5,5,0,0,5,31,0,0,31,31,0,0,31,10,0,0,0,0,8,0,0,8,0,1,1,"Selective Depository","Selective Depository",0,0,0,0,0,10,0,10,20,10,16500,0,500,80,50,16500,265,3113,100,0,0,0,0,0,10,0,0,0,0,0,110,0,100,0,10,0,0,0,0,0,0,0,0,0,110,0,15,16500,265,934,300,25,10,0,0,335,16500,265,20858,3200,3000,200,8,1,1,1,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,0,0,0,2,0,5,"No","Yes","No","No",0,"No","Yes","No","Yes","No","No","Yes","No","No","No",220,28,248,40,15,55,21,0,0,21,27,27,0,0,1,0,1,0,0,0,1.15,1.15,0,0,1,1.15,2.15,3,3,0,"Nil",7995,0,7995,43050,0,43050,0,0,0,0,60,60,0,0,0,606,606,429,0,0,0,2004,3039,54144,29400,2500,31900,2500,0,2500,500,34900,8700,1100,0,0,0,120,0,600,200,0,1200,11920,0,0,0,0,2600,0,2600,200,0,200,2000,5584,10384,57204,0,0,0,0,0,57204,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",84,"Bonfield Twp",1999,"Public or Union Library","Hyw 531 @ Maple Road","Bonfield","ONTARIO","P0H1E0",85,"OLS-N",2081,963,1,0,0,1,1,0,799,"Yes",1115,59,0,1174,1109,59,0,1168,8450,2540,0,10990,8170,2414,0,10584,406,528,12,0,0,0,0,0,0,0,0,1,0,7,0,12,0,77,0,47,0,221,0,0,20,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Selective Depository","Selective Depository",0,0,0,52,0,23,0,1361,1436,0,10086,90,100,0,210,10086,215,9851,64,0,0,0,0,0,0,0,0,0,0,0,64,0,59,0,0,0,3,0,0,0,2,0,0,0,64,0,12,10086,215,563,127,3,0,2,0,132,10086,215,6192,50,0,50,5,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,3,3,0,0,0,1,4,4,"No","Yes","No","No",0,"No","Yes","No","Yes","No","No","Yes","No","No","No",158,0,158,12,0,12,15,4,0,19,0,0,0,0,0,1,1,0,0,0,0.5,0.5,0,0,0,1.5,1.5,1,6,0,"Nil",4478,0,4478,21439,0,21439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25917,13633,0,13633,0,0,0,0,13633,6615,0,0,0,0,0,0,0,0,0,1104,7719,0,0,0,0,0,0,0,0,114,114,233,2246,2593,23945,0,0,0,0,0,23945,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",85,"Killaloe",1999,"Public or Union Library","General Delivery, 1 John Street","Killaloe","ONTARIO","K0J2A0",69,"SOLS",630,320,1,0,0,1,1,0,733,"Yes",482,0,0,482,482,0,0,482,8142,0,0,8142,7959,0,0,7959,28,3000,16,1,0,0,0,0,0,0,0,3,0,0,0,56,0,95,0,0,0,496,0,0,59,591,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,"N/A","N/A",0,0,0,124,0,0,0,3146,3270,0,9654,0,0,0,12,9654,154,752,143,0,1,0,0,0,0,0,4,0,0,0,148,0,128,0,7,0,0,0,0,0,13,0,0,0,148,0,13,9654,154,815,64,7,0,0,0,71,9654,154,4450,120,120,0,3,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,"No","Yes","No","No",0,"No","Yes","No","No","No","Yes","Yes","No","No","No",103,0,103,8,0,8,12,4,0,16,0,0,0,0,0,0,0,0.33,0,0,0.3,0.63,0.33,0,0,0.3,0.63,4,10,36,"Surplus",4068,197,4265,0,0,0,14420,0,14420,0,2080,2080,2075,986,0,0,0,0,0,0,0,1470,1470,25296,12737,0,12737,2074,0,2074,0,14811,4974,347,0,0,0,40,0,254,20,0,0,5635,0,0,0,0,229,0,229,0,206,206,643,1302,2380,22826,0,0,3912,0,3912,26738,0,2303,0,0,1082,0,3385,0,1082,0,2303,0,3385
"81",86,"Bradford West Gwillimbury",1999,"Public or Union Library","P.O. Box 130, 100 Holland Court","Bradford","ONTARIO","L3Z1A7",76,"SOLS",19940,6952,1,0,1,2,1,0,11811,"Yes",7877,169,0,8046,6014,58,0,6072,46930,312,101,47343,41201,80,101,41382,1194,1105,114,10.33,0,0,2,2,0,4,0,177,55,0,0,182,0,464,188,0,0,726,0,0,414,1378,15,0,0,15,3,0,0,3,72,0,0,72,29,0,0,29,29,89,0,0,89,10,0,0,10,1,0,31,"Selective Depository","Selective Depository",0,0,0,11731,0,0,0,4687,16418,0,128983,50,650,0,1277,128983,2805,58721,278,286,0,0,0,0,0,0,0,0,0,0,278,286,267,283,0,0,11,3,0,0,0,0,0,0,278,286,235,128983,2805,10806,1527,50,21,0,8,1606,128983,2805,73849,254,239,15,19,5,0,3,1,0,0,1,0,5,0,0,0,1,0,0,0,0,2,0,0,0,4,0,1,"No","Yes","No","No",0,"No","Yes","No","Yes","Yes","No","Yes","Yes","No","No",900,25,925,52,12,64,40.5,7.5,0,48,3.5,168,2,0,3,1,6,0.04,0,1.02,1.84,2.9,2.04,0,4.02,2.84,8.9,34,16.17,46070,"Surplus",27848,0,27848,491521,132887,624408,0,0,0,0,546,546,0,15500,2556,5780,8336,10551,900,0,3870,11892,35549,703851,239966,102842,342808,0,7688,7688,3069,353565,82508,6030,0,0,0,0,0,8245,0,0,546,97329,0,0,0,0,0,0,0,26698,0,26698,50035,41761,118494,569388,119988,12899,0,0,132887,702275,0,0,35456,0,0,0,35456,0,5467,0,29989,0,35456
"82",87,"Brighton (Union)",1999,"Public or Union Library","P.O. Box 3008","Brighton","ONTARIO","K0K1H0",61,"SOLS",7919,3812,2,0,0,2,1,0,4232,"Yes",5850,4,25,5879,5705,4,25,5734,30323,151,39,30513,30053,151,39,30243,464,2587,72,11.5,0,0,0,2,0,2,0,63,1,10,0,114,0,392,6,26,0,539,0,0,188,963,2,0,0,2,2,0,0,2,22,8,0,30,12,8,0,20,14,0,0,0,0,0,0,0,0,1,7,97,"Selective Depository","Selective Depository",0,0,0,1585,8,54,0,4040,5687,0,60979,150,150,450,4022,60979,1224,200374,1146,173,0,0,0,0,0,0,5,1,0,0,1151,174,1151,174,0,0,0,0,0,0,0,0,0,0,1151,174,309,60979,1224,15394,680,42,8,0,0,730,60979,1224,36368,3688,3668,20,5,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,1,0,0,2,1,1,"No","Yes","No","No",0,"No","Yes","No","Yes","No","No","Yes","No","No","No",372,42,414,46,2,48,29.5,5.5,0,35,10,0,0,1,0,0,1,0,0.5,0,1.5,2,0,1.5,0,1.5,3,22,6.25,30038,"Surplus",29639,5000,34639,74500,0,74500,0,0,0,0,1137,1137,0,0,0,0,0,910,0,440,82,4584,6016,116292,75152,0,75152,0,0,0,0,75152,14282,1548,0,1152,0,0,0,388,0,248,0,17618,0,0,0,0,0,200,200,0,0,0,3850,11994,16044,108814,0,0,0,0,0,108814,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",88,"Brockville",1999,"Public or Union Library","P.O. Box 100, 23 Buell Street","Brockville","ONTARIO","K6V5T7",56,"SOLS",20942,10102,1,0,0,1,1,0,17618,"Yes",4017,30,0,4047,3862,30,0,3892,72963,747,287,73997,66168,709,99,66976,3412,0,109,77.8,1,0,1,0,1,1,0,123,30,0,0,133,0,1369,340,0,0,1464,0,0,286,3173,40,0,0,40,6,0,0,6,72,0,0,72,25,0,0,25,7,247,0,0,247,0,0,0,0,0,0,0,"Selective Depository","Selective Depository",0,0,0,5974,1553,0,0,35197,42724,0,219094,0,300,0,1067,219094,3899,59957,475,1712,0,0,0,0,0,0,0,0,47,0,522,1712,475,1689,0,0,43,23,4,0,0,0,0,0,522,1712,237,219094,3899,13318,2077,68,3,12,25,2185,219094,3899,122780,3656,3464,192,26,11,0,8,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0,0,0,7,0,7,"No","Yes","No","No",0,"No","Yes","No","Yes","No","Yes","Yes","Yes","No","No",1701,0,1701,94,0,94,40,7,4,51,0,98,3,0,0,4,7,0,0,0.34,3.75,4.09,3,0,0.34,7.75,11.09,52,17.2,-39058,"Deficit",48846,0,48846,433500,0,433500,0,0,0,0,35893,35893,1339,0,321,540,861,21484,0,11475,1094,10367,45281,564859,370837,0,370837,0,0,0,0,370837,47777,3589,0,0,200,700,0,2294,2914,645,0,58119,0,0,0,0,0,0,0,0,0,0,29524,58559,88083,517039,0,0,18418,0,18418,535457,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",89,"Bruce County",1999,"County, County co-operative or Regional Municipality Library","1243 Mackenzie Road","Port Elgin","ONTARIO","N0H2C6",41,"SOLS",61568,35208,19,0,0,19,19,0,32000,"Yes",9161,3,0,9164,5315,3,0,5318,132320,661,3,132984,101998,661,3,102662,12000,8000,190,23,0,0,35,15,0,50,0,30,0,133,0,259,622,3092,284,3673,0,3199,0,0,422,10870,31,0,0,31,15,0,0,15,45,0,0,45,20,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,"Selective Depository","Selective Depository",174,175,1805,3619,478,2181,0,22653,28931,2000,458042,0,0,10000,9160,458042,8808,476347,2445,722,9,0,0,0,428,47,209,0,5,4,3096,773,3009,733,54,0,15,40,10,0,8,0,0,0,3096,773,1630,458042,8808,84765,4322,1350,40,40,17,5769,458042,8808,300005,5407,407,5000,52,0,0,0,1,0,0,1,0,4,10,0,2,0,0,12,15,0,10,10,0,0,10,0,0,"No","Yes","No","No",0,"No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No",1600,3033,4633,75,520,595,46.25,0,0,46.25,457.75,168,1,0,1,6,8,0,0,0,0,0,1,0,1,6,8,180,150,0,"Nil",210098,0,210098,1231539,0,1231539,12355,0,12355,0,3453,3453,249974,43648,15363,0,15363,12749,0,0,0,4134,32246,1783313,606772,350000,956772,100000,0,100000,30000,1086772,100000,16352,0,0,0,0,0,2435,25275,0,0,144062,0,0,0,0,14000,1000,15000,7833,0,7833,164600,290296,477729,1708563,0,0,49926,0,49926,1758489,0,0,0,0,0,141969,141969,0,0,21000,141969,0,162969
"85",90,"Burk's Falls, Armour & Ryerson Union",1999,"Public or Union Library","P.O. Box 620, 39 Copeland Street","Burk's Falls","ONTARIO","P0A1C0",86,"OLS-N",2488,2115,1,0,0,1,1,0,2205,"Yes",825,0,0,825,825,0,0,825,10000,0,0,10000,9976,0,0,9976,12,150,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,208,0,0,0,283,2,0,0,2,2,0,0,2,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,76,"N/A","N/A",0,0,0,0,0,208,577,0,785,0,12374,0,40,0,358,12374,46,96302,203,30,0,0,0,0,0,0,0,0,0,0,203,30,203,30,0,0,0,0,0,0,0,0,0,0,203,30,21,12374,46,5649,251,38,15,10,0,314,12374,46,84466,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,4,0,0,1,0,0,2,"No","Yes","No","No",0,"No","Yes","No","Yes","No","No","Yes","No","No","No",200,0,200,22,0,22,24,4,0,28,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,0,0,1.08,1.08,9,4.69,7437,"Surplus",13814,0,13814,29665,0,29665,0,43479,43479,0,691,691,1000,0,0,0,0,344,7,230,0,576,1157,89806,27148,0,27148,0,0,0,0,27148,7132,485,0,0,0,0,0,0,475,0,0,8092,0,0,0,0,0,0,0,0,0,0,1015,0,1015,36255,0,0,0,0,0,36255,0,0,0,0,0,0,0,0,0,0,1665,0,1665
"86",91,"The Nation",1999,"Public or Union Library","958 Route 500 West, R.R. #3","Casselman","ONTARIO","K0A1M0",67,"SOLS",10460,3767,3,0,0,3,1,0,2790,"Yes",412,848,0,1260,393,758,0,1151,12325,27613,0,39938,11617,26380,0,37997,918,150,672,4,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,1140,0,0,69,1140,1,4,0,5,1,4,0,5,60,15,0,75,58,13,0,71,0,0,0,0,0,40,0,0,40,0,0,0,"Selective Depository","Selective Depository",0,0,0,4,0,0,0,2325,2329,0,36745,0,0,0,4012,36745,1315,112107,145,221,0,0,0,0,0,0,0,0,0,0,145,221,145,221,0,0,0,0,0,0,0,0,0,0,145,221,2260,36745,1315,63151,691,42,12,0,5,750,36745,1315,20957,300,240,60,10,2,2,2,2,0,0,2,0,5,10,0,10,1,3,8,0,0,0,0,0,0,1,0,1,"No","Yes","No","No",0,"No","Yes","No","No","No","No","Yes","No","No","No",1323,140,1463,59,24,83,43,6,0,49,92.5,25,0,0,1,0,1,0,0,1,0.75,1.75,0,0,2,0.75,2.75,11,8,0,"Nil",16450,5965,22415,88901,0,88901,0,0,0,0,0,0,2710,11909,0,0,0,509,0,0,0,5208,5717,131652,62500,0,62500,18702,0,18702,0,81202,18784,0,0,0,0,0,0,2963,0,0,0,21747,13000,2400,0,15400,806,0,806,0,3103,3103,0,24795,28704,147053,0,0,0,0,0,147053,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",92,"Calvin Twp",1999,"Contracting Municipality","R.R. #2","Mattawa","ONTARIO","P0H1V0",85,"OLS-N",607,263,0,0,0,0,0,0,0,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No","No",0,"No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nil",1177,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,1177,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",93,"Carling Twp",1999,"Contracting Municipality","R.R.1","Nobel","ONTARIO","P0G1G0",86,"",1001,1545,0,0,0,0,0,0,0,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No","No",0,"No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nil",7223,0,7223,10506,0,10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17729,0,0,17729,0,0,0,0,0,0,0,0,0,17729,0,0,0,0,0,17729,0,0,0,0,0,0,0,0,0,0,0,0,0
