Library Number,Library Full Name,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14 - No. of Active Library Cardholders,B1.1 - Net Balance brought forward from previous year,B2.1.1 - Public Library Operating Grant (PLOG),B2.1.2 - Pay Equity Grant,B2.1.3 - First Nation Salary Supplement Grant,B2.1.4 - Total Provincial Operating Funding,B2.2 - Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3 - Contract Revenue (funds from other municipalities, LSBs or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each. (Does not apply to contracting municipalities)",B2.4.1.01 - CSIF,B2.4.1.02 - Capacity building funding,B2.4.1.03 - Trillium Foundation funding,B2.4.1.04 - Provincial student employment funding,B2.4.1.05 - ServiceOntario,B2.4.1.06 - CAP support,B2.4.1.07 - CAP youth support,B2.4.1.99 - Other Project Grant,B2.4.1a - Total Project Grants,"B2.5 - Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6 - Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7 - Debt Services and Reserve Fund Revenues,"B2.8 - Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9 - Total Operating Revenues,B3.1 - Provincial,B3.2 - Federal,B3.3 - Local,B3.4 - Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5 - Total Capital Revenues,B4.01 - Materials,"B4.01.1 - General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2 - Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)","B4.02 - Staffing (Total funds spent on all staff, including benefits.)","B4.03 - Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04 - Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1 - Telephone and Fax,"B4.05.2 - Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06 - Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07 - Debt Charges and Transfers to Reserve Funds,B4.08 - Funds returned to government sources,B4.09 - Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10 - Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0 - Total Operating Expenditures,"B6.0 - Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C1.1.E - English Titles Held,C1.1.F - French Titles Held,C1.1.O - Other Titles Held,C1.1.T - Total Titles Held,C1.2.E - English Volumes Held,C1.2.F - French Volumes Held,C1.2.O - Other Volumes Held,C1.2.T - Total Volumes Held,C1.3.1.E - English No. of Databases,C1.3.1.F - French No. of Databases,C1.3.1.O - Other No. of Databases,C1.3.1.T - Total No. of Databases,C1.3.2.E - English No. of CD and DVD Titles,C1.3.2.F - French No. of CD and DVD Titles,C1.3.2.O - Other No. of CD and DVD Titles,C1.3.2.T - Total No. of CD and DVD Titles,C1.3.3.E - English No. of copies of CD and DVDs,C1.3.3.F - French No. of copies of CD and DVDs,C1.3.3.O - Other No. of copies of CD and DVDs,C1.3.3.T - Total No. of copies of CD and DVDs,C1.4.E - English Special Collections - original format,C1.4.F - French Special Collections - original format,C1.4.O - Other Special Collections - original format,C1.4.T - Total Special Collections - original format,C1.5.E - English Special Collections - digital format,C1.5.F - French Special Collections - digital format,C1.5.O - Other Special Collections - digital format,C1.5.T - Total Special Collections - digital format,C2.1.E - English Titles Held ,C2.1.F - French Titles Held ,C2.1.O - Other Titles Held ,C2.1.T - Total Titles Held ,C2.2.E - English Volumes Held,C2.2.F - French Volumes Held,C2.2.O - Other Volumes Held,C2.2.T - Total Volumes Held,C2.3.1.E - English No. of CD and DVD Titles,C2.3.1.F - French No. of CD and DVD Titles,C2.3.1.O - Other No. of CD and DVD Titles,C2.3.1.T - Total No. of CD and DVD Titles,C2.3.2.E - English No. of copies of CD and DVDs,C2.3.2.F - French No. of copies of CD and DVDs,C2.3.2.O - Other No. of copies of CD and DVDs,C2.3.2.T - Total No. of copies of CD and DVDs,"C2.3.3.E - English No. of Titles of E-resources, including E-books","C2.3.3.F - French No. of Titles of E-resources, including E-books","C2.3.3.O - Other No. of Titles of E-resources, including E-books","C2.3.3.T - Total No. of Titles of E-resources, including E-books","C2.3.4.E - English No. of Copies of E-resources, including E-books","C2.3.4.F - French No. of Copies of E-resources, including E-books","C2.3.4.O - Other No. of Copies of E-resources, including E-books","C2.3.4.T - Total No. of Copies of E-resources, including E-books",C2.4.E - English Special Collections - original format,C2.4.F - French Special Collections - original format,C2.4.O - Other Special Collections - original format,C2.4.T - Total Special Collections - original format,C2.5.E - English Special Collections - digital format,C2.5.F - French Special Collections - digital format,C2.5.O - Other Special Collections - digital format,C2.5.T - Total Special Collections - digital format,C3.1.E - English Titles Held ,C3.1.F - French Titles Held ,C3.1.O - Other Titles Held ,C3.1.T - Total Titles Held ,C3.2.1.E - English No. of Database Subscriptions,C3.2.1.F - French No. of Database Subscriptions,C3.2.1.O - Other No. of Database Subscriptions,C3.2.1.T - Total No. of Database Subscriptions,C3.2.2.E - English No. of CD and DVD Titles,C3.2.2.F - French No. of CD and DVD Titles,C3.2.2.O - Other No. of CD and DVD Titles,C3.2.2.T - Total No. of CD and DVD Titles,C3.2.3.E - English No. of copies of CD and DVDs,C3.2.3.F - French No. of copies of CD and DVDs,C3.2.3.O - Other No. of copies of CD and DVDs,C3.2.3.T - Total No. of copies of CD and DVDs,C3.2.4.E - English No. of individual electronic periodicals titles,C3.2.4.F - French No. of individual electronic periodicals titles,C3.2.4.O - Other No. of individual electronic periodicals titles,C3.2.4.T - Total No. of individual electronic periodicals titles,D1.0.H - How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C - Librarians,D1.1.2.C - Library Technicians,D1.1.3.C - EXCEL Graduates,D1.1.4.C - Other Staff,D1.1.5.C - Volunteers,D1.2.1.C - Librarians,D1.2.1.H - Librarians,D1.2.2.C - Library Technicians,D1.2.2.H - Library Technicians,D1.2.3.C - EXCEL Graduates,D1.2.3.H - EXCEL Graduates,D1.2.4.C - Other Staff,D1.2.4.H - Other Staff,D1.2.5.C - Volunteers,D1.2.5.H - Volunteers,E1.1 - Total No. of Public Access Workstations available in your library,E1.1.1 - Provide Internet access,E1.1.2 - Provide OPAC and/or ILS Access,E1.1.3 - Provide CD ROM access,"E1.1.4 - Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E2.1 - Does your library have an automated catalogue system?,E2.3 - Does your library provide wireless Internet connection?,E3.1.SPC - Main Library,E3.1.SPH - Main Library,E3.2.SPC - Branches open 12 hours per week or more,E3.2.SPH - Branches open 12 hours per week or more,E3.3.SPC - Branches open less than 12 hours per week,E3.3.SPH - Branches open less than 12 hours per week,E3.4.SPC - Bookmobile stop locations,E3.4.SPH - Bookmobile stop locations,E3.5.SPC - Deposit Stations and Kiosks (refer to criteria),E3.5.SPH - Deposit Stations and Kiosks (refer to criteria),E3.6.SPC - No. of Bookmobiles owned by your library board,F1.0 - Total Annual Circulation (Actual Annual Direct Circulation),F2.1.P - No. of programs held annually,F2.2.A - Annual program attendance,F2.301.Attendance - Early literacy and Early learning ,F2.301.Programs - Early literacy and Early learning ,F2.302.Attendance - Other Children's programming,F2.302.Programs - Other Children's programming,F2.303.Attendance - Summer Reading,F2.303.Programs - Summer Reading,F2.304.Attendance - Homework help ,F2.304.Programs - Homework help ,F2.305.Attendance - Class instruction at a library or school,F2.305.Programs - Class instruction at a library or school,F2.306.Attendance - Teen programming,F2.306.Programs - Teen programming,F2.307.Attendance - Newcomer focus,F2.307.Programs - Newcomer focus,"F2.308.Attendance - Careers, job help / skills ","F2.308.Programs - Careers, job help / skills ",F2.309.Attendance - Business Development,F2.309.Programs - Business Development,F2.310.Attendance - Community Development,F2.310.Programs - Community Development,"F2.311.Attendance - Technology, social media and computer literacy ","F2.311.Programs - Technology, social media and computer literacy ","F2.312.Attendance - Genealogy, local history, Doors Open","F2.312.Programs - Genealogy, local history, Doors Open",F2.313.Attendance - Adult learning (not covered elsewhere),F2.313.Programs - Adult learning (not covered elsewhere),F2.314.Attendance - Seniors programming,F2.314.Programs - Seniors programming,"F2.315.Attendance - Culture Days, poetry and story readings, art shows","F2.315.Programs - Culture Days, poetry and story readings, art shows",F2.316.Attendance - First Nations Public Library Week,F2.316.Programs - First Nations Public Library Week,F2.317.Attendance - First Nation Communities Reads,F2.317.Programs - First Nation Communities Reads,F2.318.Attendance - Ontario Public Library Week / Canadian Library Month,F2.318.Programs - Ontario Public Library Week / Canadian Library Month,F3.1.1 - No. of requests made to other libraries,F3.1.2 - No. of items being borrowed,F3.2.1 - No. of requests received from other libraries,F3.2.2 - No. of items lent,"G1.1.1.W - All circulation except E-books, downloadable audio books, music and video","G1.1.2.W - All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W - Total circulation of all library materials,G1.2.1.W - Total In Library Materials Use,G1.3.1.W - No. of people using library workstations,G1.3.2.W - No. of times electronic databases are accessed by library users,G1.3.3.W - No. of people using public library wireless connection,G1.4.1.W - No. of standard reference transactions,G1.4.2.W - No. of electronic reference transactions,G1.4.3.W - No. of Reader's Advisory transactions,"G1.4.4.W - No. of Information Communication Technology, software and social media support requests","G1.4.5.W - Average staff time in minutes per Information Communication  Technology, software and social media support request:",G1.5.1.W - No. of visits to the library made in person,G1.5.2.W - No. of electronic visits to the library website,H1.1.1.01 - Books,H1.1.1.02 - E-books,H1.1.1.03 - Databases and Other Downloadable Services,H1.1.1.04 - Computer software,H1.1.1.05 - Connectivity,H1.1.1.06 - Integrated Library systems,H1.1.1.07 - Corporate Discount Programs,H1.1.1.08 - Municipal and Local government,H1.1.1.92 - Other Types of Consortia,H1.2.1.F - No,H1.2.1.T - Yes,"H1.2.2 - If Yes, provide number of Friends or Foundations organizations your public library works with  ",H1.3.1.F - No,H1.3.1.T - Yes,H1.3.2.11 - Blogs,H1.3.2.12 - Twitter,H1.3.2.13 - Facebook,H1.3.2.14 - Google+,H1.3.2.15 - RSS feeds,H1.3.2.16 - Flickr,H1.3.2.17 - YouTube,H1.3.2.90 - Other Social Media,H1.4.1.F - No,H1.4.1.T - Yes,"H1.4.2 - If Yes, how many?  ",H1.4.3.21 - Community museums,H1.4.3.22 - Art galleries,H1.4.3.23 - Municipal cultural planning partnerships,H1.4.3.24 - Archives,H1.4.3.25 - Heritage Organizations,H1.4.3.93 - Other Cultural Partners,H1.5.1.F - No,H1.5.1.T - Yes,"H1.5.2 - If Yes, how many?",H1.5.3.40 - Early Childhood Organizations,"H1.5.3.41 - School boards, including local schools and local education authorities",H1.5.3.42 - Community Colleges,H1.5.3.43 - Universities,H1.5.3.44 - Distance Education,H1.5.3.94 - Other Education Sector Partners,H1.7.1.F - No,H1.7.1.T - Yes,H1.7.2.31 - ServiceOntario,H1.7.2.32 - HRSDC,H1.7.2.33 - CAP,H1.7.2.34 - Municipal services (e.g. licences),H1.7.2.35 - Health,H1.7.2.91 - Other government Service Partnerships,H1.8.1.F - No,H1.8.1.T - Yes,H1.8.2.PC - Please outline your projects in the field below. Provide year the project is planned for.,P1.1 - Resident Population Served,P1.2 - Contracting Population Served,P2.1 - Contracting Households Served,P2.2 - Resident Households Served
L0280,James Twp,2011,Ontario Library Service - North,Public or Union Library,P.O. Box 218 ,"First street, Elk Lake ",Elk Lake,Ontario,P0J1G0,,310,0,,"1,396",,"1,396","23,982",,,"2,112",,,,"3,275",,,"5,387",,335,,,"31,100",,,,,,"2,150","1,640",510,"15,714",191,"4,140",779,,"3,344",,,,"3,208","29,526",,20,3,0,23,144,30,0,174,3,1,0,4,325,7,0,332,325,7,1,333,0,0,0,0,0,0,0,0,"8,265",755,0,"9,020","8,265",755,0,"9,020",325,7,0,332,325,7,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,1,,,1,,1,13.5,,,,,1,6,,,11,11,11,11,,1,1,1,12,,,,,,,,,,"2,326",6,47,,,,,11,1,,,,,,,,,,,,,,,25,1,,,,,,,,,,,,,6,1,110,96,,,22,,22,6,10,8,10,,,6,,16,15,,,,,,,,,,,0,,,0,,,,,,,,,,,1,1,1,,,,,,0,,,,,,,,,0,,,,,,,,0,,,414,0,0,221
L0444,Jocelyn Twp,2011,Ontario Library Service - North,Contracting Municipality,3670 5th Side Road R .R. #1 ,3670 5th Side Road R .R. #1 ,Hilton Beach,Ontario,P0R1G0,NA,0,0,"1,503",,,"1,503",,,,,,,,,,,,,,,,"1,503",,,,,,,,,,,,,,,,,"1,503",,"1,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,0,368
L0281,Jogues LSB,2011,Ontario Library Service - North,Contracting LSB,C.P. 64 ,,Jogues,Ontario,P0L1R0,,0,"13,013",448,,,448,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,448,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,0,0,0
L0388,Johnson Twp,2011,Ontario Library Service - North,Contracting Municipality,P.O. Box 160 ,1 Johnson Drive ,Desbarats,Ontario,P0R1E0,www.johnsontwp.ca,0,0,"2,405",,,"2,405",,,,,,,,,,,,,,,,"2,405",,,,,,,,,,,,,,,,,"2,405",,"2,405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,0,0,508
L0282,Joly Twp,2011,Ontario Library Service - North,Contracting Municipality,P.O. Box 519 ,871 Forest Lake Road ,Sundridge,Ontario,P0A1Z0,,0,0,851,,,851,,,,,,,,,,,,,,,,851,,,,,,,,,,,,,,,,,851,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,0,115
L0122,Kapuskasing,2011,Ontario Library Service - North,Public or Union Library,24 Mundy Avenue ,Mundy Avenue ,Kapuskasing,Ontario,P5N1P9,www.kapuskasinglibrary.ca,"2,750","4,353","23,174","19,187",,"42,361","144,000",,,,,"1,262",,,,,"1,262","7,683","4,171",,,"199,477",,,,,,"41,508","41,508",,"140,582","1,169","2,476","3,051",,,,,,"8,294","197,080",676,11,4,0,15,445,235,0,680,13,4,2,19,,,,,,,,,,,,,,,,,"4,325","2,379",0,"6,704","17,300","9,518",0,"26,818","2,199","1,664",0,"3,863","2,199","1,664",0,"3,863","18,858",43,53,"18,954","25,500",43,53,"25,596",,,,,,,,,31,19,0,50,12,1,0,13,,,,,,,,,"23,468",75,0,"23,543",32.5,1,,1,5,4,1,12,,,1,28,5,16,,,8,8,8,8,1,1,1,1,45,,,,,,,,,,"31,413",1,40,,,35,1,15,1,6,3,,,,,,,,,,,12,1,,,,,,,,,,,,,,,25,1,453,,359,,"31,413",,"31,413",165,185,65,70,125,5,91,75,145,530,60,1,,,,,,,,,,1,4,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,"7,465",0,0,"4,090"
L0476,"Kawartha Lakes, City of",2011,Southern Ontario Library Service,Public or Union Library,190 Kent Street West ,,Lindsay,Ontario,K9V2Y6,www.city.kawarthalakes.on.ca,"13,442",0,"166,205","12,528",0,"178,733","1,719,276",,,"13,296",,,"8,000","36,263",,,"57,559","5,233","55,267",,,"2,016,068",0,0,"562,000",,"562,000","331,734","294,484","37,250","1,197,636","5,335","331,390","23,549","5,030","60,057",0,0,,"60,881","2,015,612","42,545","7,904",12,0,"7,916","7,904",12,0,"7,916",21,4,2,27,46,0,0,46,66,0,0,66,0,0,0,0,,,,,"162,380","2,706",0,"165,086","165,932","2,706",0,"168,638","9,005",0,0,"9,005","12,211",0,0,"12,211","14,801",0,0,"14,801","16,408",0,0,"16,408",0,0,0,0,0,0,0,0,133,0,0,133,12,1,0,13,0,0,0,0,0,0,0,0,"23,468",75,0,"23,543",35,2,1,,4,,,,,,1,12,37,522,25,85,72,72,72,70,,1,1,1,57,16,291,1,3,,,,,,"389,022","1,212","12,925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,485","4,430","7,855","3,600","7,167",205,"7,372","4,432",898,839,,489,30,221,167,4,"4,757","1,105",,1,1,,,1,,1,,,1,6,,1,,1,1,,,,,,,1,12,1,1,1,1,,,,1,6,1,1,,,,,,1,1,,1,1,,,,1,"1,400,000","73,214",0,0,"38,155"
L0123,Kearney & Area,2011,Ontario Library Service - North,Public or Union Library,P.O. Box 220 ,8 Main Street ,Kearney,Ontario,P0A1M0,www.olsn.ca/kearney,527,"8,751","4,825",73,0,"4,898","23,098",,,,,,,"3,558",,"2,386","5,944",676,"3,515","15,001",765,"53,897",0,0,0,,0,"6,272","4,260","2,012","17,606",448,0,"1,129",0,854,"38,000",0,,"2,481","66,790",0,99,0,0,99,99,0,0,99,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,444",45,0,"9,489","9,444",45,0,"9,489",658,0,0,658,658,0,0,658,"1,508",43,93,"1,644","1,508",43,93,"1,644",0,0,0,0,0,0,0,0,12,0,0,12,12,1,0,13,0,0,0,0,0,0,0,0,"23,468",7,0,"23,475",35,,,,,,,,,,1,20,,,8,2,4,4,,4,,1,1,1,20,,,,,,,,,,"6,985",17,572,45,2,135,9,12,1,,,,,,,,,,,,,380,5,,,,,,,,,,,,,,,,,81,69,,,151,,151,,18,,1,,,,1,3,69,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,,1,2,1,,,,,1,,1,,,1,,,,0,,,841,0,0,967
L0485,Kenora City,2011,Ontario Library Service - North,Public or Union Library,24 Main Street South ,,Kenora,Ontario,P9N1S7,www.kenorapubliclibrary.org,"2,702","-87,310","33,944","1,639",,"35,583","628,033",,,,,"1,820",,"3,757","9,798",,"15,375","15,085","51,942",,"7,204","753,222","11,026",,,,"11,026","79,081","60,402","18,679","496,620","6,792","75,683","6,120",,"10,878",,,,"44,380","719,554",,634,0,0,634,691,0,0,691,13,4,2,19,3,0,0,3,3,0,0,3,287,0,0,287,"4,992",0,0,"4,992","54,311",0,0,"54,311","54,642",0,0,"54,642","3,372",0,0,"3,372","4,306",0,0,"4,306","18,858",0,0,"18,858","18,858",43,53,"18,954",,,,,,,,,109,0,0,109,45,1,0,46,,,,,,,,,"21,388",71,0,"21,459",35,,2,2,2,,,,1,25,1,19,,,5,3,26,25,25,25,3,1,1,1,55,1,19,,,,,,,,"169,730",115,"1,141",,,260,52,110,16,,,594,26,,,,,,,,,,,49,10,18,2,,,,,72,4,,,,,,,"1,453","1,168","1,584",832,"1,419",205,"1,624",582,271,782,20,21,7,60,36,13,"1,764","2,097",,1,,,,,,,,,1,1,,1,,1,1,,,,,,,1,2,1,,1,,1,,,1,1,1,1,,,,,,1,,,1,1,,,0,,,"12,401",0,0,"7,463"
L0124,Kerns Twp,2011,Ontario Library Service - North,Contracting Municipality,903303 Hanbury  Road R.R. #2 ,903303 Hanbury Rd ,New Liskeard,Ontario,P0J1P0,harlytwp@parolink.net,0,0,911,,,911,911,,,,,,,,,,,,,,,"1,822",,,,,,,,,,,,,,,,,"1,822",,"1,822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,0,0,135
L0385,"Killaloe, Hagarty & Richards Twp",2011,Southern Ontario Library Service,Public or Union Library,1 John Street Box 100 ,1 John Street Box 100 ,Killaloe,Ontario,K0J2A0,www.killaloelibrary.ca,"1,540","17,288","6,824","1,312",,"8,136","30,790","4,148",,"3,000",,,,"3,558","4,373",,"10,931","1,842","12,958",21,"2,767","71,593",0,0,0,,0,"8,200","6,823","1,377","36,137",235,"10,691","1,028","1,020","3,785",,,,"11,969","73,065",,26,0,0,26,26,0,0,26,8,4,2,14,,,,,,,,,,,,,,,,,"12,452",18,2,"12,472","12,452",18,2,"12,472","1,936",0,0,"1,936","1,936",0,0,"1,936","11,897",43,93,"12,033","11,897",43,93,"12,033",,,,,,,,,700,0,0,700,15,1,0,16,,,,,,,,,"23,468",75,0,"23,543",32.5,,,,,,1,23,,,,,1,10,7,31.5,5,5,,5,,1,1,1,25,,,,,,,,,,"19,847",5,541,216,1,,,64,1,,,25,1,,,,,,,,,,,36,1,,,200,1,,,,,,,,,,,139,117,,,370,3,373,20,57,3,15,20,10,7,11,7,240,,,,,,,,1,,,,1,1,,1,,,1,,,,,,,1,2,,,1,,1,,0,,,,,,,,,,1,,,1,,,,0,,,"2,241",726,529,"1,646"
L1097,Killarney,2011,Ontario Library Service - North,Contracting Municipality,32 Commissioner Street ,32 Commissioner Street ,Killarney,Ontario,P0M2A0,http://www.municipality.killarney.on.ca,0,0,"1,066",,,"1,066",,,,,,,,,,,,,,,,"1,066",,,,,,,,,,,,,,,,,"1,066",,"1,066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0,0,930
L0125,King Twp,2011,Southern Ontario Library Service,Public or Union Library,1970 King Road P.O. Box 399 ,1970 King Road ,King City,Ontario,L7B1A6,www.kinglibrary.ca,"9,382","3,465","27,080","2,066",,"29,146","1,145,221",,,,,,"3,000","19,796","2,954",,"25,750","20,517","45,084","11,865","15,086","1,292,669",,,,,,"118,917","78,881","40,036","853,171","5,588","62,741","8,723","4,991","66,976","51,478","11,787",,"104,827","1,289,199",,712,0,0,712,"1,293",0,0,"1,293",13,4,2,19,,,,,,,,,,,,,,,,,"63,891",218,0,"64,109","72,084",218,0,"72,302",,,,,,,,,"19,831",43,53,"19,927","26,473",43,53,"26,569",,,,,,,,,84,0,0,84,12,1,0,13,,,,,,,,,"21,388",71,0,"21,459",35,3,1,,1,,,,1,20,4,90,40,178,12,1,30,30,30,30,,1,1,1,60,3,91,,,,,,,,"155,034",589,"11,742","2,867",116,"1,067",58,"3,287",43,206,103,"2,201",73,7,7,,,,,,,,,536,63,,,740,72,68,14,625,35,,,,,138,5,"3,111","2,660","4,549","3,029","2,877",46,"2,923","1,671",283,534,283,326,5,349,424,30,"2,745","1,365",1,1,,,,1,,,,0,,,,1,,1,,,,,,,,1,4,1,1,,1,1,,,1,4,1,1,1,,1,,,1,1,1,1,,,,0,,,"19,900",0,0,"7,014"
L0213,Kingston-Frontenac County,2011,Southern Ontario Library Service,Public or Union Library,130 Johnson Street ,,Kingston,Ontario,K7L1X8,www.kfpl.ca,"62,578","-76,924","287,316","9,822",,"297,138","6,202,748",,"15,573",,,,"7,491","15,000","11,663",,"49,727","19,718","233,343","76,924","28,468","6,908,066","22,985",,"718,660","30,072","771,717","739,722","627,800","111,922","4,757,620","49,277","459,351","40,614","33,476","236,371","50,735",,,"204,737","6,571,903","107,953","4,446",75,0,"4,521","12,917",100,0,"13,017",13,4,2,19,0,0,0,0,0,0,0,0,828,0,0,828,0,0,0,0,"231,067","7,574","2,154","240,795","384,160","9,904","2,783","396,847","25,705",208,101,"26,014","42,732",208,101,"43,041","18,858",43,53,"18,954","25,500",43,53,"25,596",828,0,0,828,"226,132",0,0,"226,132",388,6,0,394,12,1,0,13,0,0,0,0,0,0,0,0,"21,388",71,0,"21,459",35,9,14,,29,,6,34.25,,,,,115,"1,107",53,23,123,100,123,123,,1,1,1,68,11,308,4,32,,,,,,"1,427,814","1,798","18,797","7,088",277,"8,982",301,275,3,,,"1,688",109,202,26,203,4,,,,,,,768,"1,021",,,170,52,,,185,11,,,,,,,"1,329","1,017","5,045","2,095","27,158",918,"28,076","4,128","2,825","3,249",398,"2,809",29,502,457,15,"17,053","11,033",,,1,,,,,,,,1,2,,1,1,1,1,,,,,,,1,5,1,1,1,,1,1,,1,3,1,1,,1,,,,1,1,,1,,,,0,,,"146,564",0,0,"70,895"
L0126,Kirkland Lake,2011,Ontario Library Service - North,Public or Union Library,10 Kirkland Street East ,,Kirkland Lake,Ontario,P2N1P1,www.olsn.ca/kirklandlakepl,"4,411",0,"25,433","2,489",,"27,922","211,024",,,"4,035",,"3,133",,"3,275",,,"10,443","7,806","10,123",,,"267,318",,,,,,"20,615","18,603","2,012","193,661",409,"42,141","2,526",,"3,760",,,,"4,206","267,318",,622,61,0,683,642,61,0,703,13,4,2,19,"2,236",25,0,"2,261","2,236",25,0,"2,261",0,0,0,0,0,0,0,0,"40,781","5,261",0,"46,042","42,510","5,322",0,"47,832",,,,,,,,,"18,858",43,53,"18,954","25,500",43,53,"25,596",,,,,,,,,51,4,0,55,12,1,0,13,,,,,,,,,"21,388",71,0,"21,459",35,,,1,,,,,,,1,32,5,105,,,10,10,2,8,,1,1,1,43,,,,,,,,,,"40,329",172,"1,503",320,40,504,91,248,12,,,143,10,,,,,,,,,,,,,11,2,,,253,96,,,6,1,,,19,2,480,480,560,520,"1,899",1,"1,900",618,119,68,53,154,32,86,14,10,666,71,,1,,,,,,,,0,,,,1,,1,1,,,,,,,1,1,1,,,,,,,1,2,1,1,,,,,,1,,,1,,,,0,,,"8,248",0,0,"4,749"
